school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Abilene Christian NCAA,.794,-1.91,67.2,108.7,.336,.345,.565,50.3,58.5,12.9,8.0,.535,15.5,28.8,.239
Air Force,.438,-4.28,67.4,99.5,.283,.400,.541,50.1,54.1,7.0,5.8,.517,17.4,23.7,.192
Akron,.515,4.86,68.5,100.1,.277,.477,.515,48.2,50.1,8.2,8.9,.485,15.0,25.3,.195
Alabama,.529,9.45,69.8,102.8,.380,.369,.533,52.0,48.8,6.6,11.6,.503,16.8,31.5,.253
Alabama A&M,.156,-19.23,67.5,88.7,.250,.320,.479,47.1,52.3,10.7,4.7,.457,19.4,27.6,.157
Alabama State,.387,-15.60,69.6,95.9,.388,.382,.499,49.0,44.0,9.3,9.3,.465,17.8,30.9,.253
Albany (NY),.375,-9.38,66.7,99.2,.322,.451,.533,49.7,55.2,9.0,7.1,.494,18.4,27.1,.240
Alcorn State,.323,-22.08,68.8,93.2,.316,.375,.504,49.9,55.1,10.7,9.8,.473,19.9,30.1,.213
American,.500,-4.19,67.7,104.6,.358,.355,.561,50.4,51.5,10.7,11.0,.532,16.7,26.1,.250
Appalachian State,.344,-3.73,73.7,107.6,.364,.420,.562,48.6,46.1,7.2,6.9,.529,15.5,26.5,.261
Arizona,.531,8.32,68.6,102.6,.333,.376,.526,50.5,50.1,7.5,6.6,.490,14.7,28.4,.240
Arizona State NCAA,.676,10.28,72.5,105.4,.438,.355,.543,52.6,51.1,8.5,9.6,.506,16.1,31.3,.298
Arkansas,.529,11.75,71.7,104.2,.384,.375,.540,47.0,60.8,11.2,15.4,.510,16.0,28.3,.256
Arkansas State,.406,-7.10,70.2,102.6,.379,.372,.525,51.5,45.6,8.0,11.8,.480,16.6,33.2,.278
Arkansas-Pine Bluff,.406,-14.43,67.3,96.4,.417,.341,.522,49.4,50.8,9.9,9.5,.484,19.1,29.1,.282
Army,.406,-7.57,71.7,98.9,.241,.441,.520,48.9,59.6,8.6,4.6,.497,14.7,21.8,.165
Auburn NCAA,.750,20.84,69.2,114.1,.312,.494,.569,49.2,52.1,13.2,15.6,.543,14.3,31.6,.221
Austin Peay,.667,0.59,71.8,113.1,.342,.341,.566,51.7,46.7,10.5,9.2,.537,14.1,33.1,.242
Ball State,.485,3.39,71.7,103.1,.375,.328,.556,51.5,47.9,9.0,8.8,.523,17.7,27.7,.263
Baylor NCAA,.588,13.38,66.5,107.6,.323,.408,.538,54.1,54.4,9.2,13.8,.512,16.4,37.6,.219
Belmont NCAA,.818,9.12,74.2,116.2,.286,.440,.603,52.2,61.9,8.9,9.1,.580,13.7,25.1,.211
Bethune-Cookman,.452,-11.98,74.3,98.6,.363,.334,.514,52.1,53.3,10.1,8.8,.492,18.4,34.2,.221
Binghamton,.303,-13.92,67.3,96.9,.245,.428,.523,45.6,40.9,8.2,12.6,.505,16.6,21.4,.158
Boise State,.394,3.61,66.5,106.9,.324,.397,.569,49.8,47.1,9.0,6.4,.539,15.4,23.7,.234
Boston College,.452,5.83,68.4,101.9,.350,.380,.521,48.7,49.7,7.4,9.1,.485,15.2,28.6,.244
Boston University,.455,-6.61,68.1,105.8,.243,.332,.556,51.5,48.5,8.8,6.6,.537,16.5,28.7,.166
Bowling Green State,.647,4.24,72.8,106.9,.354,.357,.535,53.5,45.2,9.1,7.7,.507,14.2,31.1,.237
Bradley NCAA,.571,-0.08,66.2,100.2,.359,.348,.531,50.7,52.1,8.0,11.6,.497,16.7,26.9,.248
Brigham Young,.594,6.15,71.9,108.5,.399,.364,.566,49.0,54.9,8.7,8.8,.528,13.7,23.6,.290
Brown,.625,-0.62,72.6,100.6,.377,.410,.549,50.0,51.9,10.3,11.0,.513,17.6,23.5,.270
Bryant,.333,-15.19,69.2,100.6,.368,.421,.529,47.3,45.0,7.6,7.5,.490,16.3,26.7,.262
Bucknell,.636,0.59,71.4,107.2,.339,.459,.566,49.8,59.9,7.3,8.9,.530,15.5,25.5,.254
Buffalo NCAA,.889,15.56,74.5,112.8,.327,.436,.561,52.4,55.3,9.8,10.1,.535,13.8,31.8,.225
Butler,.485,9.22,67.1,106.4,.252,.428,.548,48.3,50.4,8.7,5.7,.521,14.2,25.5,.186
Cal Poly,.207,-13.95,66.8,97.5,.264,.401,.500,46.8,42.6,7.4,8.9,.477,14.8,26.1,.171
Cal State Bakersfield,.529,-5.12,67.6,103.7,.296,.326,.505,53.3,42.7,9.4,10.4,.477,15.5,37.4,.199
Cal State Fullerton,.471,-3.29,70.3,100.1,.380,.308,.540,50.3,46.9,8.2,8.7,.503,16.6,23.9,.269
Cal State Northridge,.382,-6.54,72.1,105.0,.321,.308,.536,47.9,52.9,9.1,11.3,.516,14.5,27.7,.205
California,.258,-3.16,68.5,99.5,.348,.341,.525,44.6,45.7,10.7,10.0,.486,14.8,23.3,.251
California Baptist,.516,-3.89,70.1,108.9,.310,.430,.563,52.1,41.5,6.7,7.0,.524,15.1,28.2,.244
Campbell,.606,-3.62,68.0,110.7,.310,.478,.571,47.8,55.6,9.7,9.9,.537,13.4,23.7,.235
Canisius,.469,-8.79,68.5,101.5,.314,.431,.534,47.3,58.4,9.2,9.7,.505,16.4,27.1,.217
Central Arkansas,.424,-11.37,72.0,99.5,.350,.412,.537,48.2,57.2,8.4,10.1,.498,17.7,25.1,.256
Central Connecticut State,.355,-14.02,70.4,99.4,.348,.336,.520,50.1,46.8,7.8,10.9,.469,16.8,29.9,.272
Central Michigan,.657,2.79,73.6,110.5,.417,.378,.555,49.6,47.1,10.2,7.4,.525,14.0,31.4,.280
Charleston Southern,.529,-2.43,71.9,104.5,.273,.438,.528,51.0,52.6,10.7,9.9,.505,15.3,30.9,.185
Charlotte,.276,-8.34,65.8,93.0,.363,.426,.525,48.3,48.2,7.2,11.1,.481,19.8,21.9,.270
Chattanooga,.375,-7.87,69.5,101.6,.243,.423,.540,48.6,50.2,6.2,6.4,.520,16.3,24.4,.166
Chicago State,.094,-24.83,72.0,85.5,.332,.269,.486,44.4,52.4,8.4,6.4,.450,20.2,22.3,.224
Cincinnati NCAA,.800,14.53,65.0,109.5,.376,.333,.528,53.7,53.4,9.3,14.5,.490,13.3,36.9,.265
Clemson,.588,13.85,67.3,102.2,.335,.356,.543,52.5,49.2,9.7,13.7,.507,17.3,27.9,.246
Cleveland State,.323,-7.96,71.4,103.1,.319,.447,.545,47.5,57.6,7.8,8.3,.518,16.3,26.7,.218
Coastal Carolina,.500,-0.50,71.2,108.3,.392,.386,.561,52.8,50.2,8.8,7.4,.524,16.7,32.1,.281
Colgate NCAA,.686,1.23,67.8,110.3,.282,.409,.585,52.7,56.6,8.9,10.0,.559,16.8,29.1,.210
College of Charleston,.727,2.36,66.3,111.3,.338,.367,.581,50.4,44.1,9.8,7.3,.545,14.1,25.4,.259
Colorado,.639,9.68,69.4,105.6,.372,.349,.553,54.6,51.7,7.2,8.3,.510,16.7,30.7,.280
Colorado State,.375,-0.11,68.9,108.1,.318,.397,.572,49.8,54.5,9.0,6.8,.548,15.1,24.5,.221
Columbia,.357,-5.18,69.4,102.3,.219,.381,.542,49.7,56.9,10.8,8.3,.521,16.2,25.6,.155
Connecticut,.485,6.81,69.7,105.5,.327,.374,.538,50.7,48.3,8.7,11.9,.510,15.9,32.3,.223
Coppin State,.242,-18.90,71.9,88.5,.377,.460,.492,48.8,45.9,7.1,9.5,.454,20.5,25.5,.251
Cornell,.484,-6.12,69.6,98.0,.323,.429,.546,46.7,60.1,8.3,8.6,.513,17.4,18.3,.233
Creighton,.571,12.00,70.2,109.4,.285,.470,.588,50.2,57.2,9.5,7.4,.570,16.7,24.9,.193
Dartmouth,.367,-5.75,68.3,104.6,.249,.412,.552,50.4,53.9,7.6,8.7,.527,15.6,24.3,.179
Davidson,.706,6.38,66.1,106.8,.277,.466,.562,50.9,58.6,7.8,7.7,.532,15.0,23.8,.208
Dayton,.636,9.67,66.2,108.9,.321,.345,.583,52.0,60.0,7.4,7.0,.561,16.7,26.4,.222
Delaware,.515,-7.91,64.7,106.9,.312,.413,.567,48.8,51.2,6.8,6.5,.537,15.4,23.7,.227
Delaware State,.194,-26.82,72.6,86.9,.249,.402,.446,46.7,47.9,9.5,6.0,.414,16.5,28.1,.169
Denver,.267,-11.84,69.1,100.3,.267,.361,.537,51.5,46.9,6.8,7.9,.504,17.4,26.7,.203
DePaul,.528,6.00,71.7,108.6,.361,.328,.562,53.7,50.8,8.7,9.7,.527,16.3,31.8,.262
Detroit Mercy,.355,-6.33,70.4,104.4,.310,.440,.530,45.7,40.7,10.9,7.0,.497,14.2,28.8,.223
Drake,.706,2.52,69.6,106.3,.318,.398,.573,51.1,57.0,7.5,10.0,.539,16.7,24.9,.241
Drexel,.406,-7.02,70.0,108.3,.307,.352,.557,51.9,53.1,6.4,4.9,.522,14.8,29.0,.232
Duke NCAA,.842,26.90,73.2,112.6,.332,.373,.561,53.8,52.4,12.4,16.4,.536,14.8,35.3,.228
Duquesne,.594,0.53,70.5,103.1,.350,.444,.532,48.2,54.6,11.0,12.1,.499,17.0,31.7,.243
East Carolina,.323,-5.49,69.9,95.2,.356,.304,.499,47.9,51.0,10.2,10.0,.461,16.6,27.9,.243
East Tennessee State,.706,5.21,70.2,112.2,.307,.367,.572,57.3,53.2,10.4,11.8,.552,16.9,37.7,.206
Eastern Illinois,.438,-11.81,69.0,101.7,.285,.384,.530,49.2,52.5,8.8,10.7,.503,16.4,29.3,.196
Eastern Kentucky,.419,-7.40,79.9,101.3,.321,.392,.523,47.5,50.8,12.5,8.0,.488,15.4,27.7,.229
Eastern Michigan,.469,0.40,66.5,102.3,.331,.348,.522,51.0,45.1,11.0,13.6,.500,17.3,35.6,.208
Eastern Washington,.471,-6.77,69.5,102.6,.268,.434,.535,49.9,53.3,8.3,8.6,.505,14.8,24.4,.195
Elon,.344,-11.53,69.0,101.8,.238,.506,.547,48.0,57.6,6.1,5.3,.526,16.6,23.6,.165
Evansville,.344,-3.84,70.8,97.5,.372,.437,.535,47.3,52.7,8.1,7.1,.495,16.6,18.9,.268
Fairfield,.290,-10.20,68.1,98.1,.239,.422,.530,47.6,52.7,9.6,6.0,.507,18.2,25.8,.166
FDU NCAA,.600,-6.09,68.7,107.5,.362,.347,.576,49.3,52.8,10.7,10.5,.544,17.3,28.8,.263
Florida NCAA,.556,15.42,64.7,103.7,.299,.433,.530,49.2,51.0,10.9,11.0,.498,15.4,30.6,.216
Florida A&M,.387,-13.57,67.1,92.3,.307,.298,.513,47.9,49.4,10.8,10.7,.493,21.0,27.9,.188
Florida Atlantic,.515,-1.42,70.3,99.0,.280,.454,.520,52.4,51.8,7.8,8.2,.484,17.8,29.8,.210
Florida Gulf Coast,.438,-5.11,71.1,100.2,.329,.405,.552,48.3,55.5,9.6,11.6,.528,18.8,25.6,.220
Florida International,.588,-4.55,80.8,101.9,.382,.412,.529,45.4,49.8,13.1,11.2,.503,15.3,26.0,.244
Florida State NCAA,.784,17.99,69.5,106.3,.358,.377,.545,53.2,49.5,10.2,12.7,.505,16.2,32.3,.267
Fordham,.375,-5.02,66.4,98.1,.244,.440,.500,47.5,47.4,8.7,9.9,.475,14.1,25.3,.166
Fresno State,.719,8.99,69.6,109.5,.307,.481,.573,51.0,54.0,10.2,10.5,.546,15.8,27.1,.221
Furman,.758,7.46,68.3,112.0,.259,.477,.581,50.8,56.3,12.6,11.4,.560,15.6,29.5,.186
Gardner-Webb NCAA,.657,-2.61,68.5,110.9,.378,.366,.587,49.2,52.6,9.7,8.8,.558,15.0,24.5,.269
George Mason,.545,0.84,68.1,102.1,.342,.343,.537,51.3,48.4,9.0,8.4,.501,16.6,28.9,.245
George Washington,.273,-6.65,67.5,92.8,.326,.343,.493,47.4,50.3,7.5,8.3,.458,16.3,23.3,.223
Georgetown,.576,6.80,73.2,105.8,.382,.375,.551,52.0,60.6,8.0,10.5,.510,15.7,28.8,.282
Georgia,.344,5.31,70.4,100.9,.412,.371,.540,52.1,54.5,8.2,12.7,.500,19.4,32.7,.291
Georgia Southern,.636,3.75,75.2,109.0,.355,.312,.575,50.8,39.8,10.2,10.6,.549,16.0,28.4,.246
Georgia State NCAA,.706,2.44,71.3,107.1,.353,.436,.565,45.4,46.0,11.1,14.0,.543,14.5,23.1,.235
Georgia Tech,.438,6.93,68.1,95.5,.343,.334,.525,48.2,57.4,10.1,14.4,.492,18.7,25.2,.236
Gonzaga NCAA,.892,27.79,71.7,122.2,.353,.353,.620,54.7,56.8,10.5,13.9,.590,13.1,30.4,.269
Grambling,.500,-9.73,71.5,99.1,.423,.300,.547,50.8,50.4,7.9,11.5,.512,19.5,26.3,.290
Grand Canyon,.588,3.85,69.6,107.3,.332,.387,.551,51.8,52.7,8.7,6.0,.516,15.0,29.1,.243
Green Bay,.553,-2.24,76.4,105.4,.339,.364,.551,48.2,52.3,9.9,10.5,.521,15.1,25.9,.238
Hampton,.514,-3.34,73.3,108.7,.353,.377,.545,50.7,50.4,8.2,9.2,.497,12.7,27.1,.278
Hartford,.545,-3.95,68.0,108.4,.332,.454,.574,47.5,54.5,10.0,6.0,.542,15.7,25.4,.247
Harvard,.613,1.86,68.5,102.6,.314,.422,.565,53.3,46.9,8.0,11.3,.536,20.0,28.5,.227
Hawaii,.581,-1.30,67.6,106.1,.330,.430,.555,51.1,60.7,7.4,5.8,.527,15.4,26.8,.229
High Point,.516,-5.63,65.5,103.0,.352,.339,.527,55.0,52.9,8.3,9.8,.496,16.8,34.2,.238
Hofstra,.771,4.68,68.3,118.8,.373,.389,.603,50.3,49.3,9.3,9.2,.561,12.4,27.7,.299
Holy Cross,.485,-6.43,65.0,102.1,.231,.365,.544,43.5,60.5,11.1,12.4,.527,14.7,20.5,.154
Houston NCAA,.892,18.91,67.3,111.8,.316,.426,.550,54.9,55.8,9.6,13.4,.521,13.9,33.8,.222
Houston Christian,.400,-9.36,75.0,107.3,.418,.310,.542,52.2,51.9,10.2,4.5,.509,16.3,35.0,.282
Howard,.500,-12.30,74.8,104.8,.361,.309,.530,48.1,49.4,7.7,11.1,.490,14.4,29.7,.262
Idaho,.156,-18.74,67.9,99.6,.287,.384,.542,47.7,51.3,6.0,4.8,.512,17.8,24.2,.208
Idaho State,.367,-13.17,68.9,106.3,.286,.432,.555,48.6,49.2,7.4,7.9,.526,15.4,26.8,.210
Illinois,.364,8.95,71.0,101.2,.295,.375,.525,47.6,51.7,10.3,7.3,.496,16.0,29.0,.207
Illinois State,.515,-2.06,67.9,99.9,.286,.389,.526,49.5,51.8,7.2,9.7,.495,16.3,25.5,.205
Illinois-Chicago,.500,-3.15,71.5,103.3,.279,.455,.561,48.4,55.3,9.1,10.6,.540,17.6,24.8,.190
Incarnate Word,.194,-18.93,66.6,97.8,.362,.333,.571,46.7,49.8,8.8,5.2,.523,22.0,23.6,.293
Indiana,.543,13.82,68.3,103.3,.346,.336,.535,50.8,51.0,9.3,12.1,.510,15.6,28.1,.226
Indiana State,.484,-2.72,69.2,99.2,.361,.286,.533,48.4,45.2,9.6,6.8,.492,16.6,23.8,.264
Iona NCAA,.515,-4.78,71.4,107.4,.368,.445,.568,48.0,50.4,9.5,7.7,.530,15.4,24.3,.275
Iowa NCAA,.657,14.27,70.2,110.4,.423,.390,.569,50.6,59.3,8.5,9.0,.527,15.1,29.5,.313
Iowa State NCAA,.657,18.07,68.2,112.7,.300,.396,.575,50.3,54.1,10.3,12.5,.548,13.9,28.4,.220
IU Indy,.485,-2.72,71.6,106.2,.355,.353,.545,53.2,52.9,9.7,8.8,.512,16.7,34.3,.249
Jackson State,.406,-14.60,67.4,91.1,.342,.312,.479,50.4,50.1,9.6,11.9,.448,17.5,28.5,.217
Jacksonville,.375,-8.27,73.3,101.3,.298,.330,.535,50.5,51.4,9.0,13.0,.510,17.2,28.4,.202
Jacksonville State,.727,1.59,71.3,107.4,.305,.307,.545,54.3,47.3,10.2,12.2,.510,15.7,33.4,.227
James Madison,.424,-8.52,66.0,104.3,.327,.360,.541,50.6,49.1,9.5,8.3,.507,16.4,30.8,.235
Kansas NCAA,.722,18.35,70.3,106.5,.325,.349,.555,52.1,48.3,9.5,10.9,.526,16.1,29.9,.229
Kansas City,.344,-6.61,68.6,100.3,.329,.406,.535,45.4,45.3,10.5,8.0,.504,15.9,23.7,.230
