school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Central Connecticut State,.238,-15.12,72.0,95.2,.283,.376,.516,44.7,51.7,9.6,7.1,.485,17.6,23.4,.199
Central Michigan,.304,-12.34,74.9,102.5,.369,.326,.530,48.3,39.0,10.9,7.6,.499,15.6,27.7,.248
Charleston Southern,.143,-16.72,70.2,92.7,.302,.428,.509,49.5,45.4,8.7,10.3,.474,20.4,28.2,.216
Charlotte,.360,-5.68,64.6,95.9,.384,.350,.532,49.4,51.7,8.2,8.6,.489,18.3,22.2,.281
Chattanooga,.692,-1.54,68.6,104.8,.282,.399,.547,49.3,47.8,9.9,4.9,.510,14.3,23.9,.221
Chicago State,.000,-31.82,71.2,77.9,.254,.408,.448,38.0,49.4,7.6,3.7,.413,20.1,16.6,.177
Cincinnati,.522,3.99,71.3,96.7,.330,.391,.512,51.1,60.8,9.5,10.3,.484,17.8,29.1,.217
Clemson NCAA,.667,12.49,64.9,99.5,.232,.434,.530,49.9,56.8,9.3,9.2,.500,17.1,26.4,.178
Cleveland State NCAA,.704,-5.12,67.6,102.6,.325,.343,.532,49.4,52.9,10.1,7.8,.505,16.2,30.5,.218
Coastal Carolina,.692,-2.74,72.3,108.9,.332,.385,.556,56.4,55.2,11.2,11.9,.525,17.5,36.9,.238
Colgate NCAA,.875,13.66,72.7,116.3,.309,.365,.591,53.2,57.0,9.6,8.5,.566,13.0,27.6,.224
College of Charleston,.474,-4.96,64.7,106.3,.292,.396,.552,49.4,41.8,7.9,8.4,.525,14.0,24.7,.207
Colorado NCAA,.719,18.88,66.5,109.9,.295,.364,.565,53.2,52.7,7.8,7.8,.524,15.0,30.6,.241
Colorado State,.714,8.06,69.5,106.4,.335,.434,.582,50.6,57.1,8.4,8.1,.542,17.5,24.1,.265
Connecticut NCAA,.652,15.77,66.2,107.8,.290,.334,.522,53.6,49.3,9.3,14.6,.490,14.5,37.0,.210
Coppin State,.409,-12.37,79.3,91.8,.438,.494,.515,43.7,54.1,10.8,8.0,.486,18.3,18.5,.273
Creighton NCAA,.710,16.28,69.6,108.3,.257,.436,.564,49.4,55.2,9.9,9.0,.550,14.0,24.3,.164
Davidson,.591,9.02,63.6,112.3,.260,.489,.579,53.5,57.9,8.0,8.2,.561,14.7,28.2,.179
Dayton,.583,6.31,66.2,102.7,.337,.416,.582,49.9,54.9,6.6,5.3,.555,19.4,23.0,.241
Delaware,.467,-5.19,67.8,99.7,.375,.405,.542,51.6,54.2,6.8,9.6,.505,18.7,26.9,.267
Delaware State,.158,-24.09,77.1,91.2,.302,.416,.497,46.5,46.2,8.3,9.4,.460,19.2,26.9,.217
Denver,.095,-16.40,71.3,96.7,.340,.343,.539,46.8,48.2,7.9,7.5,.503,18.6,22.1,.245
DePaul,.263,2.67,70.6,91.9,.237,.283,.487,50.1,45.1,9.6,11.0,.461,18.9,31.8,.160
Detroit Mercy,.545,-3.66,68.2,111.5,.253,.446,.582,49.1,52.7,9.9,7.2,.551,14.9,26.9,.203
Drake NCAA,.839,9.42,66.8,112.8,.239,.316,.563,53.7,46.6,10.4,8.4,.542,13.3,31.1,.170
Drexel NCAA,.600,-0.97,66.0,106.5,.273,.355,.566,53.2,58.0,6.9,6.4,.533,17.1,28.4,.213
Duke,.542,13.04,69.1,108.8,.234,.386,.555,51.3,56.4,11.8,11.8,.536,15.7,32.0,.162
Duquesne,.500,2.32,68.4,97.9,.316,.370,.504,50.2,55.0,9.8,13.0,.476,16.7,31.0,.206
East Carolina,.421,1.00,68.9,96.3,.331,.328,.501,49.0,67.5,8.9,9.9,.460,15.9,27.2,.239
East Tennessee State,.520,1.65,67.6,102.2,.299,.406,.537,52.2,47.6,10.8,8.4,.509,17.3,29.7,.208
Eastern Illinois,.333,-12.71,70.2,97.6,.257,.354,.515,48.9,50.9,10.0,8.8,.493,17.4,28.7,.169
Eastern Kentucky,.759,-2.68,76.2,105.6,.255,.400,.544,47.5,52.9,13.3,9.2,.519,14.6,26.7,.180
Eastern Michigan,.333,-14.23,71.4,98.6,.303,.382,.514,46.7,44.2,12.4,7.1,.475,15.2,25.1,.226
Eastern Washington NCAA,.667,4.03,71.8,109.0,.302,.403,.576,50.7,54.7,6.7,7.4,.540,14.5,23.0,.239
Elon,.526,-5.32,66.8,98.5,.246,.438,.516,50.7,45.9,8.5,6.7,.486,15.3,25.0,.182
Evansville,.360,-4.85,62.4,102.3,.254,.490,.556,45.6,51.0,7.7,6.3,.532,15.8,19.0,.182
Fairfield,.370,-11.46,65.2,93.8,.341,.355,.493,50.6,46.7,7.0,6.1,.454,17.1,28.1,.237
FDU,.375,-10.17,71.9,103.2,.311,.361,.548,47.8,44.5,10.4,10.4,.518,17.1,28.7,.221
Florida NCAA,.600,13.70,70.6,104.6,.339,.338,.567,51.5,44.2,10.2,14.1,.531,18.7,30.6,.255
Florida A&M,.400,-12.35,70.9,92.7,.298,.269,.511,49.9,53.0,9.2,6.8,.486,20.8,30.2,.194
Florida Atlantic,.565,-2.05,70.7,109.9,.289,.417,.560,55.4,51.4,10.7,7.7,.542,16.6,34.0,.191
Florida Gulf Coast,.556,-9.63,72.5,99.0,.241,.443,.515,50.9,50.9,10.3,11.2,.494,17.4,29.9,.160
Florida International,.346,-11.20,72.8,99.7,.244,.509,.535,46.0,56.5,11.4,10.0,.515,17.5,26.2,.163
Florida State NCAA,.720,17.12,70.0,109.1,.324,.349,.572,52.6,52.4,10.3,14.3,.540,17.6,33.7,.240
Fordham,.143,-11.69,64.2,80.6,.275,.411,.448,43.5,59.5,9.7,7.0,.414,18.8,19.2,.184
Fresno State,.500,-3.57,66.9,98.6,.376,.387,.524,52.4,45.1,9.8,8.7,.492,18.5,31.0,.251
Furman,.640,5.99,70.9,111.8,.266,.472,.589,51.6,57.0,11.5,9.5,.568,15.6,27.2,.192
Gardner-Webb,.423,-3.87,67.0,105.5,.300,.439,.549,49.5,52.1,8.8,14.7,.524,15.4,26.7,.207
George Mason,.591,1.91,69.2,100.2,.293,.362,.511,51.9,49.7,10.2,11.6,.488,15.5,30.2,.188
George Washington,.294,-5.75,68.9,98.1,.361,.339,.533,49.3,47.2,9.1,7.0,.498,17.6,24.5,.252
Georgetown NCAA,.500,10.13,70.4,101.0,.308,.389,.532,53.3,51.7,8.3,10.4,.494,18.5,31.9,.232
Georgia,.538,6.62,75.7,101.8,.345,.318,.540,50.8,53.0,11.1,6.3,.509,18.8,33.1,.238
Georgia Southern,.500,-10.22,68.4,101.7,.301,.396,.530,51.9,47.2,11.5,11.3,.510,17.6,32.5,.191
Georgia State,.727,-1.70,71.2,110.4,.307,.359,.556,50.4,56.9,9.8,12.2,.532,13.8,31.3,.210
Georgia Tech NCAA,.654,12.79,67.9,107.8,.284,.364,.567,46.9,57.1,13.1,9.6,.540,14.4,24.3,.206
Gonzaga NCAA,.969,27.20,74.6,121.5,.358,.332,.633,55.0,55.7,10.6,6.9,.610,14.3,29.2,.261
Grambling,.500,-14.27,72.1,93.0,.421,.287,.513,48.5,60.0,11.2,8.4,.476,19.1,25.4,.280
Grand Canyon NCAA,.708,5.11,68.2,110.7,.314,.358,.570,56.8,57.7,7.1,9.1,.547,16.2,32.4,.215
Green Bay,.320,-10.15,67.7,102.7,.273,.339,.526,47.6,53.7,7.9,9.3,.492,13.6,25.7,.204
Hampton,.440,-13.67,70.1,98.2,.286,.388,.527,45.9,47.2,8.7,16.1,.495,16.3,22.1,.207
Hartford NCAA,.625,-3.45,67.0,97.6,.286,.425,.530,48.7,47.0,10.3,6.6,.499,17.5,24.3,.205
Hawaii,.524,-2.98,68.4,102.8,.311,.377,.542,52.7,46.1,8.1,3.8,.510,17.3,30.3,.224
High Point,.375,-10.78,67.4,98.4,.383,.292,.499,51.0,51.8,9.7,12.6,.458,15.9,32.0,.263
Hofstra,.565,-2.77,68.9,105.6,.330,.393,.542,50.0,49.2,9.5,7.9,.508,15.2,29.3,.236
Holy Cross,.313,-4.99,69.9,100.2,.261,.330,.528,47.1,45.6,9.8,10.1,.503,16.1,26.5,.182
Houston NCAA,.875,21.66,66.1,115.1,.303,.420,.542,56.2,52.2,12.1,14.7,.510,13.2,39.4,.222
Houston Christian,.240,-16.72,74.2,95.2,.279,.396,.528,47.1,55.7,9.4,9.5,.496,19.9,25.4,.205
Howard,.200,-14.26,73.1,99.3,.389,.435,.541,47.2,60.2,7.1,12.8,.502,17.7,22.9,.279
Idaho,.045,-18.32,67.4,89.5,.296,.316,.520,46.6,54.4,7.3,5.5,.485,21.8,22.0,.214
Idaho State,.542,-8.39,66.2,101.9,.393,.396,.547,54.7,48.8,6.7,9.3,.509,19.3,32.3,.280
Illinois NCAA,.774,23.25,71.2,111.7,.379,.299,.582,56.8,55.7,7.9,6.9,.556,15.8,32.0,.262
Illinois State,.280,-5.45,70.7,100.3,.252,.383,.544,49.5,50.8,8.4,9.3,.526,17.3,23.8,.167
Illinois-Chicago,.409,-12.06,69.6,96.1,.228,.418,.516,48.4,53.2,5.2,7.0,.497,16.8,23.4,.150
Incarnate Word,.364,-15.91,68.2,99.1,.337,.381,.547,47.1,51.3,7.8,4.8,.516,18.4,24.0,.237
Indiana,.444,12.79,67.1,100.6,.415,.323,.521,49.0,57.5,8.3,10.5,.485,15.1,25.3,.275
Indiana State,.600,2.04,66.8,99.6,.359,.333,.530,48.9,46.0,9.8,8.7,.489,16.2,25.0,.264
Iona NCAA,.667,-1.20,69.9,102.0,.345,.377,.546,53.5,54.9,9.8,12.5,.507,19.3,32.2,.256
Iowa NCAA,.710,21.40,71.0,117.5,.320,.398,.574,51.8,64.4,7.8,11.6,.547,11.5,30.5,.228
Iowa State,.083,-0.72,70.5,93.0,.196,.386,.510,45.4,47.0,9.2,8.1,.480,18.8,24.3,.154
IU Indy,.444,-11.65,72.7,97.9,.305,.389,.523,48.6,52.9,9.5,5.9,.490,17.0,25.4,.219
Jackson State,.667,-11.27,70.5,91.8,.421,.293,.491,51.2,47.9,11.4,8.4,.446,18.7,28.9,.286
Jacksonville,.458,-11.15,69.5,96.7,.340,.398,.529,48.0,46.6,9.8,7.4,.502,18.3,24.8,.226
Jacksonville State,.667,-3.02,68.0,107.7,.316,.393,.556,53.4,53.0,7.3,9.8,.531,16.6,32.3,.217
James Madison,.650,-0.11,72.4,107.9,.386,.405,.549,50.2,50.8,10.3,6.6,.521,14.6,29.4,.258
Kansas NCAA,.700,15.29,69.7,104.3,.298,.367,.531,52.0,52.6,9.9,10.9,.499,14.8,30.5,.213
Kansas City,.458,-4.92,66.5,105.4,.293,.315,.572,50.3,55.3,11.9,7.1,.555,16.9,24.3,.193
Kansas State,.310,0.76,66.5,92.9,.289,.409,.500,49.9,58.1,8.3,4.7,.472,19.4,29.7,.192
Kennesaw State,.208,-14.15,69.7,93.9,.296,.387,.507,50.0,45.5,8.2,6.7,.481,18.0,25.5,.195
Kent State,.652,1.74,70.9,107.6,.277,.396,.544,53.7,52.0,9.5,9.0,.508,16.1,34.8,.216
Kentucky,.360,11.77,70.0,99.7,.345,.323,.513,51.2,50.9,8.9,14.9,.471,16.9,32.6,.251
La Salle,.360,-3.57,69.7,97.2,.242,.394,.525,48.5,50.2,10.6,9.4,.503,18.2,26.8,.166
Lafayette,.600,-5.38,70.2,107.1,.303,.386,.549,47.3,60.0,8.6,7.9,.506,13.3,23.7,.244
Lamar,.357,-13.10,69.8,93.5,.308,.277,.500,48.4,49.6,10.1,11.1,.460,17.7,26.4,.226
Lehigh,.267,-12.85,71.3,95.0,.279,.256,.502,49.4,49.2,8.3,5.6,.471,16.1,24.9,.195
Liberty NCAA,.793,4.06,64.9,114.6,.237,.474,.604,52.9,58.6,7.2,7.1,.580,13.9,23.4,.184
Lipscomb,.556,-7.07,68.4,103.7,.337,.381,.555,49.6,53.0,9.0,5.8,.527,15.8,23.6,.233
Little Rock,.423,-6.36,67.9,100.2,.369,.337,.542,52.3,55.5,9.3,9.6,.508,19.2,31.1,.259
Long Beach State,.333,-8.50,74.2,96.7,.377,.338,.538,47.0,45.1,8.2,7.2,.506,18.9,23.1,.257
Long Island University,.500,-7.76,74.5,99.3,.312,.404,.502,51.1,61.2,11.3,9.7,.473,16.3,32.9,.208
Longwood,.414,-7.93,66.3,99.8,.315,.380,.529,49.7,45.1,9.2,6.1,.499,17.3,27.6,.217
Louisiana,.654,-4.84,72.1,102.2,.288,.331,.529,53.5,46.6,7.7,11.0,.501,17.5,33.6,.201
Louisiana State NCAA,.655,15.70,72.6,112.1,.340,.370,.560,50.4,42.0,10.6,8.2,.523,13.5,31.2,.255
Louisiana Tech,.750,6.63,70.6,103.5,.342,.373,.538,52.2,50.2,9.6,8.1,.509,15.9,28.0,.233
Louisiana-Monroe,.269,-10.59,67.7,94.5,.251,.390,.510,44.9,58.3,10.9,8.1,.482,17.1,22.7,.176
Louisville,.650,10.35,66.0,102.3,.321,.303,.514,53.3,44.7,7.2,5.5,.478,14.8,32.0,.230
Loyola (IL) NCAA,.839,15.12,63.8,110.5,.322,.375,.592,54.2,60.9,10.8,7.0,.567,16.4,25.9,.231
Loyola (MD),.353,-2.29,68.4,100.9,.354,.303,.529,52.7,47.9,9.5,8.7,.511,17.5,31.3,.214
Loyola Marymount,.591,5.55,67.8,101.9,.413,.349,.557,56.3,53.3,6.9,7.7,.517,20.4,32.0,.300
Maine,.222,-15.66,65.4,81.2,.272,.449,.468,46.8,62.8,8.7,13.5,.451,22.4,23.3,.155
Manhattan,.350,-12.20,67.6,91.0,.355,.373,.466,49.5,54.0,11.1,10.6,.426,17.5,31.9,.236
Marist,.571,-8.99,66.7,93.9,.315,.412,.520,50.3,48.2,8.0,12.4,.491,19.1,23.0,.216
Marquette,.481,8.51,68.4,101.6,.350,.374,.544,51.7,50.4,7.4,9.9,.506,18.3,29.1,.257
Marshall,.682,5.70,73.1,108.7,.242,.410,.571,48.7,53.2,10.6,13.2,.548,14.6,23.8,.175
Maryland NCAA,.548,13.94,65.9,104.4,.329,.433,.564,49.1,55.1,7.6,10.0,.538,15.3,20.2,.230
Maryland-Baltimore County,.700,-1.05,68.7,101.2,.366,.371,.539,51.8,45.3,7.4,5.1,.503,16.7,25.8,.260
Massachusetts,.533,4.77,72.3,103.5,.342,.440,.538,48.2,56.9,9.9,9.9,.500,14.5,24.3,.251
Massachusetts-Lowell,.478,-6.05,69.3,98.9,.372,.349,.540,51.1,47.7,7.2,10.7,.512,18.6,26.9,.246
McNeese State,.417,-18.34,73.3,109.5,.286,.361,.583,53.6,61.7,9.8,5.4,.563,17.8,31.4,.197
Memphis,.714,13.81,72.0,100.5,.327,.361,.528,55.0,60.7,12.3,14.4,.509,18.5,33.5,.202
Mercer,.621,1.28,70.1,107.6,.249,.387,.572,52.0,57.6,9.7,7.9,.551,16.1,26.2,.179
Merrimack,.500,-9.06,68.0,96.8,.310,.412,.538,45.3,49.8,11.7,10.1,.514,18.1,20.8,.206
Miami (FL),.370,3.23,68.0,97.2,.328,.333,.509,50.2,47.1,9.7,10.9,.474,16.2,27.1,.230
Miami (OH),.522,-2.67,67.4,106.7,.254,.394,.542,49.7,46.5,6.5,7.5,.509,13.9,27.9,.197
Michigan NCAA,.821,22.00,67.8,111.3,.304,.339,.581,54.7,57.5,6.3,10.1,.547,14.7,28.9,.233
Michigan State NCAA,.536,9.80,68.9,100.3,.313,.339,.518,52.2,63.7,6.4,12.3,.481,16.2,30.5,.228
Middle Tennessee,.217,-10.78,69.9,88.7,.258,.399,.480,48.2,44.8,10.2,6.1,.451,18.9,25.8,.176
Milwaukee,.455,-7.71,71.1,103.9,.332,.359,.533,48.1,48.5,8.4,6.0,.495,13.5,24.1,.243
Minnesota,.483,11.04,70.7,101.2,.367,.407,.499,48.0,56.7,8.8,11.4,.450,13.3,29.2,.272
Mississippi,.571,11.18,67.3,101.8,.342,.306,.522,53.4,48.9,11.1,11.6,.487,17.5,34.7,.240
Mississippi State,.545,9.24,67.2,101.6,.337,.280,.528,55.0,50.5,9.2,12.9,.502,18.7,35.8,.222
Mississippi Valley State,.083,-38.17,73.9,76.9,.246,.483,.453,40.8,55.0,6.2,7.0,.436,22.2,18.0,.141
Missouri NCAA,.615,12.37,70.4,103.3,.371,.379,.542,50.3,51.6,9.4,9.0,.508,16.4,28.3,.260
Missouri State,.708,5.16,68.7,106.9,.312,.387,.576,53.6,51.0,6.8,7.5,.546,16.6,24.8,.231
Monmouth,.600,-5.88,74.5,100.3,.382,.346,.525,48.6,54.1,10.9,9.8,.485,15.6,25.7,.270
Montana,.536,-3.65,68.0,102.7,.366,.281,.557,50.2,51.1,7.1,7.0,.511,17.3,24.3,.286
Montana State,.565,-5.62,70.0,104.1,.397,.332,.552,50.7,43.3,7.9,6.6,.506,15.7,26.0,.300
Morehead State NCAA,.742,-0.95,67.1,101.6,.354,.351,.553,54.8,51.9,6.5,14.6,.525,19.8,31.7,.240
Morgan State,.636,-6.55,75.9,105.1,.359,.382,.540,52.4,54.2,10.4,11.0,.499,17.5,34.8,.266
Mount St. Mary's NCAA,.522,-5.67,63.8,98.0,.298,.367,.513,53.7,50.5,6.6,11.2,.486,17.3,30.8,.200
Murray State,.500,-2.86,69.4,109.6,.254,.378,.582,53.0,57.5,9.7,10.4,.567,16.9,28.3,.171
Navy,.833,1.02,67.2,104.9,.330,.326,.534,52.6,47.6,12.0,7.4,.500,15.6,32.3,.234
NC State,.560,9.60,68.2,106.2,.311,.326,.556,49.2,48.9,11.8,11.5,.529,16.4,29.8,.218
Nebraska,.259,6.08,73.0,95.4,.311,.426,.513,47.7,55.0,9.8,9.6,.489,17.1,23.5,.199
Nevada,.615,5.40,70.1,105.1,.388,.392,.560,50.8,57.9,8.0,9.5,.517,16.2,24.2,.293
Nevada-Las Vegas,.444,-1.48,66.8,103.9,.212,.403,.537,52.7,50.4,9.5,9.1,.516,16.2,29.8,.150
New Hampshire,.526,-8.20,67.7,98.7,.319,.360,.494,51.5,47.1,8.0,8.4,.460,13.9,28.0,.218
New Mexico,.273,-12.38,69.2,93.2,.327,.293,.477,52.1,51.5,8.2,12.0,.453,17.9,34.3,.196
New Mexico State,.600,-1.21,66.5,106.9,.312,.478,.536,54.2,50.6,7.5,7.2,.501,15.5,34.1,.228
New Orleans,.400,-10.91,74.4,101.1,.327,.283,.557,49.8,55.6,10.1,6.9,.523,19.8,29.2,.241
Niagara,.450,-7.54,65.6,98.5,.346,.372,.505,46.6,52.7,8.9,6.2,.466,13.5,23.3,.245
Nicholls State,.720,-5.21,74.4,104.4,.277,.376,.538,50.2,45.8,12.1,8.6,.516,15.2,28.5,.185
NJIT,.368,-9.75,68.1,95.8,.342,.358,.497,45.7,41.1,9.7,6.2,.459,14.4,24.0,.236
Norfolk State NCAA,.680,-6.16,72.0,101.7,.370,.357,.530,49.6,47.9,9.0,10.3,.492,15.6,27.3,.261
North Alabama,.542,-10.05,71.3,101.6,.291,.391,.529,52.7,43.6,8.2,9.7,.494,16.7,29.3,.217
North Carolina NCAA,.621,14.79,71.8,104.8,.342,.279,.514,56.8,55.3,9.8,12.8,.483,16.6,40.6,.228
North Carolina A&T,.524,-14.27,74.3,96.6,.368,.337,.507,46.4,53.2,11.7,7.2,.475,16.4,27.8,.242
North Carolina Central,.357,-15.99,69.7,95.7,.330,.354,.515,46.7,50.8,10.4,7.9,.481,18.3,25.9,.229
North Dakota,.346,-10.35,69.0,98.2,.346,.388,.528,47.7,49.1,7.4,5.3,.494,16.7,23.4,.241
North Dakota State,.556,-0.65,66.6,104.3,.336,.362,.545,54.9,43.2,5.8,7.1,.504,16.4,28.7,.256
North Florida,.348,-11.48,68.6,101.5,.254,.488,.557,46.9,52.1,6.5,7.7,.534,19.3,26.7,.181
North Texas NCAA,.643,7.58,65.2,106.1,.271,.377,.571,51.8,52.0,9.9,8.4,.544,17.4,28.1,.202
Northeastern,.526,-1.09,68.4,97.7,.260,.439,.544,48.0,51.2,9.1,5.8,.515,18.0,20.2,.193
Northern Arizona,.273,-12.97,65.3,96.2,.304,.332,.507,45.7,47.1,8.3,5.2,.480,15.9,23.8,.201
Northern Colorado,.500,-6.70,69.4,101.1,.312,.432,.553,52.2,44.1,6.2,6.1,.531,18.1,24.5,.208
Northern Illinois,.158,-17.90,67.4,91.8,.239,.281,.465,49.3,44.7,8.5,10.1,.444,17.0,32.6,.147
Northern Iowa,.400,-1.75,68.9,99.9,.259,.392,.530,51.6,50.9,9.3,7.7,.507,16.6,25.8,.177
Northern Kentucky,.560,-6.78,66.2,106.2,.278,.395,.534,50.8,44.8,9.6,4.6,.506,15.7,34.9,.196
Northwestern,.375,9.71,69.3,100.3,.271,.404,.533,48.4,58.0,8.8,8.0,.505,15.2,21.7,.194
Northwestern State,.379,-13.48,73.4,98.1,.296,.337,.516,47.3,48.8,9.4,7.3,.489,17.0,26.8,.199
Notre Dame,.423,7.73,67.4,107.9,.259,.434,.569,47.7,57.0,6.3,9.6,.539,14.2,22.0,.200
Oakland,.400,-9.33,70.6,102.4,.332,.419,.522,47.5,57.4,11.3,5.0,.487,15.4,30.0,.235
Ohio NCAA,.680,5.48,71.6,110.6,.295,.390,.572,51.2,60.0,9.0,5.9,.548,14.8,28.2,.207
Ohio State NCAA,.677,18.25,67.6,112.7,.372,.392,.569,52.2,49.6,6.6,9.6,.529,13.5,29.2,.281
Oklahoma NCAA,.593,13.52,69.2,106.2,.293,.382,.542,49.7,49.7,10.2,9.8,.508,13.7,26.7,.218
Oklahoma State NCAA,.700,13.65,73.0,102.7,.376,.322,.547,51.5,47.2,10.0,11.3,.512,18.2,31.1,.267
Old Dominion,.652,-1.10,68.2,99.7,.316,.300,.522,51.5,47.4,10.9,11.5,.491,16.2,28.1,.219
Omaha,.200,-12.73,72.2,93.3,.292,.266,.495,47.5,37.8,7.8,7.8,.463,16.1,23.0,.201
Oral Roberts NCAA,.621,1.73,73.6,109.7,.275,.471,.576,46.8,45.6,8.9,8.9,.539,13.9,22.9,.225
Oregon NCAA,.750,16.15,68.2,109.9,.260,.376,.565,50.8,49.9,10.9,10.7,.542,14.7,28.8,.185
Oregon State NCAA,.606,11.48,66.2,105.7,.349,.350,.541,50.5,59.8,8.7,10.5,.498,15.1,29.9,.265
Pacific,.500,2.64,69.1,99.0,.276,.285,.508,51.7,48.6,9.1,10.3,.481,14.8,28.9,.188
