school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Oregon NCAA,.816,18.05,69.5,112.8,.406,.340,.562,52.4,49.7,10.4,15.3,.525,13.9,34.2,.291
Oregon State NCAA,.594,10.39,68.4,105.1,.373,.319,.530,48.3,53.3,10.8,9.7,.499,14.3,29.2,.250
Pacific,.286,-3.57,67.8,100.8,.369,.369,.532,50.6,52.8,6.5,7.3,.500,17.3,29.0,.249
Penn State,.500,3.17,66.2,98.7,.345,.370,.503,49.0,44.0,7.8,12.5,.466,14.7,28.7,.240
Pennsylvania,.393,-6.18,68.4,99.0,.316,.409,.517,49.3,55.6,7.6,6.6,.489,16.8,28.4,.212
Pepperdine,.563,2.33,68.3,105.9,.405,.252,.529,50.7,54.4,8.4,7.4,.495,13.9,30.4,.272
Pittsburgh NCAA,.636,15.47,66.4,112.2,.357,.307,.551,55.2,62.3,7.3,10.0,.511,14.6,36.9,.269
Portland,.375,-2.21,72.7,106.3,.315,.391,.537,47.9,49.0,8.9,10.4,.503,14.4,30.6,.228
Portland State,.419,-8.15,73.2,106.1,.339,.273,.545,49.2,58.0,11.6,8.9,.521,15.0,29.3,.223
Prairie View,.226,-17.43,68.9,87.6,.365,.270,.462,46.1,40.9,11.2,7.6,.417,18.7,30.7,.250
Presbyterian,.355,-13.38,69.8,96.4,.353,.288,.514,48.4,46.4,9.5,5.9,.475,17.8,27.4,.251
Princeton,.759,7.17,69.4,112.5,.336,.427,.573,52.0,53.9,10.1,8.6,.546,14.2,28.8,.239
Providence NCAA,.686,11.94,69.8,104.4,.373,.371,.523,49.4,62.4,9.3,8.9,.480,13.9,30.3,.270
Purdue NCAA,.743,20.17,67.8,113.7,.354,.358,.571,57.3,64.1,6.1,11.7,.536,14.9,34.9,.263
Purdue Fort Wayne,.706,0.00,70.4,112.0,.333,.428,.578,51.4,54.9,7.9,8.5,.550,15.1,28.7,.239
Quinnipiac,.300,-10.38,69.7,93.0,.280,.354,.458,53.5,54.0,6.9,11.8,.428,17.6,38.5,.181
Radford,.516,-5.17,67.6,105.6,.287,.349,.529,52.2,48.6,8.5,10.9,.508,16.3,35.4,.187
Rhode Island,.531,7.92,65.1,105.4,.376,.331,.535,51.9,50.0,8.1,13.5,.504,15.1,30.6,.251
Rice,.375,-8.80,71.4,105.8,.430,.398,.560,47.9,51.5,8.9,7.2,.516,16.2,26.9,.319
Richmond,.500,7.28,68.8,110.0,.353,.365,.568,46.2,59.7,9.4,5.9,.547,13.2,23.2,.233
Rider,.394,-5.00,65.6,99.1,.354,.359,.517,49.9,54.1,8.6,10.9,.483,16.7,28.6,.241
Robert Morris,.313,-13.53,69.4,93.4,.356,.362,.500,45.4,54.0,11.9,10.8,.466,17.9,26.0,.237
Rutgers,.219,-7.06,71.3,93.9,.341,.268,.496,45.5,48.0,8.5,8.3,.461,16.9,26.0,.232
Sacramento State,.452,-8.63,69.2,102.6,.351,.346,.531,48.5,54.9,8.1,11.3,.501,15.0,27.0,.236
Sacred Heart,.400,-13.01,72.2,101.5,.387,.303,.522,50.3,46.2,8.7,6.5,.484,17.2,33.4,.266
Saint Francis (PA),.433,-12.57,67.6,103.2,.389,.357,.524,50.7,49.7,6.8,8.4,.485,15.8,32.3,.271
Saint Joseph's NCAA,.778,12.10,70.1,109.7,.374,.356,.548,51.9,54.7,7.3,9.2,.512,12.3,28.2,.268
Saint Louis,.344,-2.73,69.4,94.1,.378,.352,.517,46.6,58.8,7.8,6.2,.477,17.6,20.7,.266
Saint Mary's (CA),.829,13.60,62.3,118.1,.286,.396,.601,53.9,61.3,7.7,8.9,.584,13.5,30.2,.197
Saint Peter's,.467,-5.00,66.4,97.8,.351,.337,.508,52.1,51.0,8.2,9.3,.477,16.8,30.5,.231
Sam Houston,.529,-6.06,69.8,106.7,.381,.385,.537,52.2,65.6,7.9,5.2,.501,14.4,29.9,.266
Samford,.424,-5.94,69.7,104.2,.430,.295,.546,49.7,51.5,9.6,9.7,.503,16.9,30.5,.309
San Diego,.300,-7.78,66.6,91.2,.346,.417,.485,47.9,52.1,7.0,10.6,.450,17.9,26.5,.229
San Diego State,.737,11.89,66.2,102.9,.425,.327,.516,53.8,45.8,8.3,15.0,.474,15.6,34.1,.292
San Francisco,.500,-2.92,70.9,107.8,.385,.358,.535,51.9,45.9,7.5,7.9,.503,14.8,33.8,.261
San Jose State,.290,-5.79,71.3,98.4,.393,.387,.517,49.9,59.4,8.4,10.3,.483,16.9,28.6,.259
Santa Clara,.355,-4.67,66.4,99.2,.340,.388,.515,47.8,53.7,6.4,7.7,.476,14.8,25.4,.244
Savannah State,.500,-15.39,68.2,90.9,.407,.384,.495,47.0,49.5,9.2,7.6,.456,19.0,26.1,.268
Seattle,.469,-9.62,67.3,96.0,.353,.318,.513,51.8,56.5,8.9,4.9,.481,20.0,33.0,.235
Seton Hall NCAA,.735,14.66,70.7,104.5,.404,.297,.529,52.4,51.0,10.4,11.4,.498,16.4,34.7,.266
Siena,.618,1.73,71.0,108.1,.408,.294,.559,55.4,53.0,8.5,11.6,.520,18.7,39.0,.294
South Alabama,.424,-8.18,70.3,96.7,.390,.344,.503,49.3,44.6,9.4,10.6,.465,17.5,31.2,.262
South Carolina,.735,12.01,71.4,105.6,.433,.301,.525,54.0,52.3,9.4,13.1,.485,15.9,37.5,.296
South Carolina State,.559,-9.99,68.8,106.2,.366,.301,.541,49.0,48.8,6.7,7.8,.504,14.8,29.2,.263
South Carolina Upstate,.313,-13.78,69.0,104.0,.308,.334,.528,51.1,56.3,7.9,8.9,.506,17.0,34.5,.197
South Dakota,.438,-5.58,71.7,104.4,.305,.289,.546,47.7,53.9,8.9,9.8,.518,14.8,25.5,.214
South Dakota State NCAA,.765,5.44,68.8,110.8,.402,.367,.558,53.7,43.4,7.2,6.6,.515,14.7,32.5,.298
South Florida,.242,-2.85,67.1,94.2,.330,.251,.487,51.6,42.8,6.8,14.2,.454,18.5,34.6,.218
Southeast Missouri State,.172,-16.05,71.5,93.4,.358,.300,.486,48.0,51.2,10.5,4.3,.454,16.7,28.7,.229
Southeastern Louisiana,.364,-13.61,70.6,100.3,.379,.354,.542,48.9,56.8,9.0,7.6,.519,18.9,29.5,.241
Southern NCAA,.629,-7.68,69.5,104.2,.369,.298,.527,49.0,41.9,10.6,9.7,.496,14.0,28.9,.247
Southern California NCAA,.618,13.52,72.5,109.4,.351,.322,.549,51.1,51.3,8.6,12.5,.522,14.3,32.1,.237
Southern Illinois,.688,2.79,69.9,104.7,.393,.338,.544,52.2,44.8,10.3,5.8,.511,16.8,31.7,.269
SIU Edwardsville,.214,-10.78,67.7,96.1,.369,.326,.492,50.5,47.8,7.2,10.5,.448,16.8,32.4,.260
Southern Methodist,.833,18.42,66.1,117.0,.338,.268,.578,57.4,61.5,9.2,13.5,.553,15.7,41.2,.237
Southern Mississippi,.276,-10.58,65.0,97.3,.361,.482,.532,47.3,57.7,8.1,7.2,.495,18.1,23.4,.257
Southern Utah,.200,-17.36,68.9,97.9,.369,.339,.535,45.9,47.8,7.8,6.9,.498,16.7,23.1,.263
St. Bonaventure,.710,6.55,69.1,111.5,.375,.376,.560,49.3,51.5,8.5,11.7,.515,14.2,31.4,.290
St. Francis (NY),.469,-11.24,66.9,97.2,.365,.434,.500,50.6,52.1,8.9,12.0,.464,17.4,32.6,.243
St. John's (NY),.250,-1.90,73.3,92.7,.383,.340,.493,47.4,54.6,8.6,14.5,.461,18.2,27.5,.244
Stanford,.500,8.06,67.3,102.6,.449,.325,.521,49.4,49.7,10.0,9.2,.478,15.0,30.9,.307
Stephen F. Austin NCAA,.824,9.23,69.6,115.2,.345,.365,.577,51.9,65.3,13.1,10.2,.545,14.8,34.6,.253
Stetson,.353,-10.78,73.4,107.0,.341,.364,.553,47.1,54.0,8.4,5.5,.519,14.5,25.7,.246
Stony Brook NCAA,.788,3.75,67.8,112.0,.320,.300,.548,55.4,58.0,9.1,12.1,.524,14.2,36.0,.215
Syracuse NCAA,.622,14.62,64.9,106.7,.354,.421,.533,49.3,55.8,12.4,12.6,.501,15.3,33.4,.243
TCU,.364,4.07,70.0,95.7,.456,.308,.502,48.0,52.0,9.2,10.9,.457,17.8,29.3,.306
Temple NCAA,.636,7.69,65.8,102.4,.266,.375,.498,49.3,54.1,7.8,7.8,.470,11.8,29.1,.182
Tennessee,.441,7.80,70.9,105.9,.341,.362,.519,48.7,51.6,7.5,11.5,.480,13.4,32.1,.247
Tennessee State,.645,-1.81,69.4,104.0,.417,.294,.539,51.8,41.3,11.4,11.5,.501,16.8,32.0,.290
Tennessee Tech,.613,-3.21,70.1,110.7,.440,.423,.577,49.6,55.8,7.3,9.6,.535,15.5,28.0,.327
Tennessee-Martin,.571,-5.57,67.4,106.7,.356,.395,.546,51.3,47.9,8.5,6.1,.513,15.4,30.3,.252
Texas NCAA,.606,14.80,66.8,106.1,.394,.361,.526,49.1,46.3,7.5,11.6,.494,13.2,30.7,.263
Texas A&M NCAA,.757,18.45,68.6,109.9,.381,.373,.542,53.0,61.8,10.1,10.5,.512,14.3,34.6,.256
Texas A&M-Corpus Christi,.758,-3.18,70.3,104.7,.380,.329,.536,49.4,50.2,13.2,13.0,.493,15.6,31.7,.280
Texas Southern,.545,-4.64,68.1,107.0,.415,.355,.542,53.7,55.3,6.5,7.5,.518,16.4,35.3,.262
Texas State,.484,-5.36,65.2,100.5,.389,.271,.510,50.0,50.3,9.3,9.0,.474,15.6,30.9,.262
Texas Tech NCAA,.594,12.41,66.7,106.7,.422,.304,.547,50.1,53.2,8.8,11.8,.500,15.5,31.2,.314
Texas-Rio Grande Valley,.267,-17.88,69.3,95.9,.304,.370,.509,44.8,64.1,6.9,7.0,.480,16.0,23.5,.204
The Citadel,.313,-15.95,81.2,105.6,.314,.500,.534,44.4,52.1,10.8,7.0,.499,14.6,28.2,.229
Toledo,.531,2.96,70.4,110.2,.348,.384,.566,52.2,60.5,7.4,5.3,.530,14.5,27.9,.260
Towson,.606,-0.06,66.8,106.1,.445,.304,.516,55.2,46.1,9.1,13.2,.475,14.9,38.7,.300
Troy,.290,-9.21,70.1,98.0,.392,.371,.498,48.5,47.2,8.4,7.4,.465,14.9,29.2,.252
Tulane,.353,-0.85,67.9,95.0,.307,.356,.484,50.1,46.4,9.2,9.7,.450,16.3,31.7,.208
Tulsa NCAA,.625,9.79,68.8,106.1,.395,.363,.536,48.7,53.0,9.7,7.7,.503,13.6,27.8,.268
UAB,.788,3.50,69.4,112.0,.332,.341,.571,52.4,64.4,9.2,15.4,.542,15.4,32.7,.240
UC Davis,.367,-5.58,67.1,93.1,.346,.288,.511,49.4,49.1,9.0,4.5,.484,18.6,25.2,.221
UC Irvine,.737,5.33,67.6,104.3,.353,.306,.544,51.7,58.1,8.4,14.2,.516,15.9,28.6,.240
UC Riverside,.424,-5.66,68.7,101.4,.364,.389,.533,50.6,52.0,7.5,7.9,.497,16.7,28.7,.256
UC Santa Barbara,.576,3.79,68.3,103.2,.269,.359,.533,51.2,57.7,8.6,9.1,.506,16.0,29.2,.188
UCF,.400,0.18,68.3,99.8,.372,.391,.527,51.7,53.0,6.6,11.1,.492,18.4,31.3,.256
UCLA,.469,10.48,71.6,106.9,.323,.273,.533,51.6,54.9,7.5,8.8,.503,14.4,32.8,.223
UNC Asheville NCAA,.647,1.10,70.4,105.8,.410,.306,.541,51.5,47.0,12.9,9.0,.505,15.9,31.9,.284
UNC Greensboro,.441,-6.01,68.7,104.9,.290,.408,.543,49.4,49.4,8.8,7.5,.520,15.2,26.8,.197
UNC Wilmington NCAA,.758,6.25,71.3,110.0,.373,.332,.546,50.6,47.2,10.3,11.2,.512,13.5,32.2,.262
UT Arlington,.686,5.02,72.8,107.2,.347,.419,.527,55.3,61.7,10.1,8.5,.493,15.5,37.0,.241
Utah NCAA,.750,15.50,67.7,112.5,.382,.373,.588,53.2,57.0,8.1,9.9,.557,16.0,30.2,.276
Utah State,.516,2.68,68.2,107.6,.336,.391,.551,50.9,56.6,8.1,7.1,.523,15.3,29.7,.232
Utah Valley,.400,-9.58,74.8,100.8,.343,.398,.535,47.7,55.4,7.8,7.1,.498,15.8,24.3,.248
UTEP,.576,-3.81,72.8,105.2,.420,.321,.553,48.1,57.1,8.1,9.5,.523,15.3,25.1,.280
UTSA,.156,-16.36,73.1,98.2,.375,.361,.513,47.9,46.0,8.7,7.0,.473,16.2,26.7,.264
Valparaiso,.811,10.71,68.7,108.8,.353,.381,.547,55.9,54.6,9.6,12.7,.511,15.8,35.2,.255
Vanderbilt NCAA,.576,17.20,69.2,109.0,.398,.380,.561,50.8,56.8,6.0,12.9,.529,14.7,27.2,.276
Vermont,.622,-1.51,69.3,108.2,.376,.325,.574,51.9,50.2,8.3,11.4,.543,16.9,28.6,.267
Villanova NCAA,.875,24.08,67.3,115.5,.341,.427,.597,51.2,58.7,10.4,9.7,.561,14.4,28.0,.267
Virginia NCAA,.784,22.04,61.5,115.0,.321,.284,.580,53.2,57.2,8.7,10.2,.548,13.2,29.8,.241
Virginia Commonwealth NCAA,.694,13.83,69.8,110.0,.322,.333,.539,52.0,51.0,12.2,9.8,.510,13.6,33.2,.223
VMI,.300,-12.96,69.9,98.9,.281,.442,.519,46.1,45.3,8.7,11.4,.486,16.5,26.0,.203
Virginia Tech,.571,9.93,69.7,105.7,.494,.294,.544,49.6,48.6,7.6,9.5,.500,15.6,30.4,.344
Wagner,.676,-4.79,67.8,103.2,.329,.306,.512,54.7,52.7,10.2,11.5,.474,16.3,37.6,.235
Wake Forest,.355,5.53,71.9,102.1,.432,.343,.528,50.9,54.7,8.2,10.6,.494,17.2,32.7,.285
Washington,.559,11.21,78.0,105.7,.412,.332,.527,48.6,50.6,9.6,14.4,.481,14.8,33.3,.299
Washington State,.290,0.50,70.4,98.7,.313,.301,.541,48.6,52.0,7.0,10.3,.510,17.9,24.2,.223
Weber State NCAA,.743,0.18,68.6,109.4,.436,.416,.585,52.6,52.5,7.2,7.7,.559,16.9,26.5,.294
West Virginia NCAA,.743,21.61,70.7,110.3,.462,.306,.536,56.1,54.1,13.8,8.5,.498,16.3,41.9,.311
Western Carolina,.471,-4.98,70.4,101.7,.381,.366,.527,50.2,50.2,11.3,9.2,.488,17.1,32.1,.268
Western Illinois,.370,-6.20,68.8,102.5,.330,.322,.541,50.1,53.4,8.8,8.6,.507,15.9,25.2,.238
Western Kentucky,.529,-1.29,68.8,109.9,.390,.326,.561,53.8,50.1,6.3,10.3,.529,16.2,34.6,.273
Western Michigan,.406,-2.07,68.7,104.0,.441,.312,.531,52.0,48.6,8.1,7.5,.485,15.4,30.7,.314
Wichita State NCAA,.743,17.39,66.1,108.8,.380,.381,.531,53.1,56.4,10.9,11.6,.490,12.7,31.7,.272
William & Mary,.645,5.57,68.5,111.4,.362,.372,.579,51.5,59.4,7.9,11.7,.549,13.9,25.4,.260
Winthrop,.719,-1.42,72.9,112.7,.404,.411,.590,49.1,42.5,7.5,12.7,.552,15.3,26.8,.303
Wisconsin NCAA,.629,13.40,64.1,105.1,.380,.342,.524,52.3,49.0,9.1,8.6,.485,14.6,33.0,.267
Wofford,.469,-3.75,66.0,107.4,.374,.384,.565,50.2,61.0,7.6,4.7,.525,15.7,26.7,.281
Wright State,.629,0.18,67.5,101.2,.324,.359,.543,47.4,55.8,8.1,6.6,.514,15.2,20.1,.225
Wyoming,.438,0.09,65.5,103.4,.452,.528,.575,45.6,54.0,5.9,7.2,.537,15.4,17.2,.324
Xavier NCAA,.824,18.58,72.4,111.2,.417,.342,.556,54.9,59.1,10.0,8.4,.514,14.8,35.2,.305
Yale NCAA,.767,9.08,66.9,111.5,.413,.309,.555,57.8,56.9,8.4,12.6,.526,16.4,39.4,.276
Youngstown State,.344,-10.86,74.1,100.7,.306,.348,.526,44.7,53.7,9.1,6.0,.494,14.3,23.1,.218
