school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Oregon,.639,10.70,69.6,110.9,.317,.421,.568,52.3,56.4,9.8,12.3,.533,14.9,31.0,.242
Oregon State,.500,7.31,67.4,106.8,.387,.328,.555,52.1,57.2,9.7,10.3,.521,16.8,31.8,.274
Pacific,.438,-0.55,67.0,105.6,.401,.258,.537,50.9,49.1,9.1,12.3,.494,14.8,30.4,.292
Penn State,.667,15.85,67.9,109.3,.315,.331,.553,51.8,51.2,10.6,13.3,.526,15.0,31.7,.221
Pennsylvania NCAA,.727,2.24,70.2,105.3,.334,.427,.555,51.0,56.9,8.2,7.0,.533,14.8,23.6,.220
Pepperdine,.188,-6.50,67.8,104.4,.353,.296,.534,50.8,54.6,7.1,6.5,.500,15.0,29.4,.248
Pittsburgh,.250,-1.87,65.7,93.7,.319,.475,.515,45.5,58.7,6.5,9.4,.482,18.7,23.3,.222
Portland,.313,-6.60,68.5,100.5,.342,.381,.548,46.1,49.6,7.5,11.2,.521,15.9,19.7,.232
Portland State,.588,-0.14,76.5,110.1,.322,.378,.539,50.8,53.0,12.7,9.2,.508,13.8,34.9,.227
Prairie View,.471,-10.13,72.6,102.9,.388,.368,.529,48.6,49.3,10.3,8.7,.496,16.0,31.4,.260
Presbyterian,.344,-14.33,64.7,102.1,.290,.439,.530,47.7,49.1,8.4,5.6,.504,15.5,26.6,.199
Princeton,.448,-2.44,66.4,105.8,.267,.462,.563,49.0,48.7,6.9,8.7,.540,15.1,22.5,.188
Providence NCAA,.600,11.12,69.5,104.1,.386,.329,.534,49.6,53.9,9.6,9.8,.496,15.1,28.8,.272
Purdue NCAA,.811,23.41,68.1,117.7,.356,.401,.606,51.8,57.9,8.4,12.5,.577,14.0,27.8,.265
Purdue Fort Wayne,.545,-1.48,74.6,109.9,.315,.446,.570,49.6,50.8,10.7,8.8,.541,14.1,26.2,.227
Quinnipiac,.364,-9.50,67.9,102.8,.370,.479,.539,49.2,51.3,7.9,6.9,.503,16.9,27.8,.261
Radford NCAA,.639,-2.62,63.4,104.3,.307,.397,.528,52.3,52.0,9.7,9.1,.494,16.1,33.7,.223
Rhode Island NCAA,.765,11.81,69.2,109.0,.301,.320,.539,50.0,54.5,10.5,9.5,.511,13.1,31.0,.209
Rice,.226,-8.63,70.1,96.4,.369,.467,.514,49.7,53.2,7.6,6.0,.480,18.3,28.1,.247
Richmond,.375,-0.17,68.3,103.9,.297,.363,.550,46.8,57.7,11.0,6.6,.521,15.2,23.4,.213
Rider,.688,0.94,74.8,109.1,.421,.338,.545,51.7,49.2,10.0,10.1,.526,15.0,33.4,.256
Robert Morris,.485,-7.98,70.8,96.9,.343,.377,.506,49.1,48.1,10.9,7.4,.474,17.9,31.3,.229
Rutgers,.441,5.50,66.9,96.4,.311,.245,.473,51.9,40.1,10.4,11.6,.442,14.5,33.7,.200
Sacramento State,.219,-8.90,67.5,99.5,.288,.316,.526,47.1,52.5,7.9,9.6,.500,15.8,24.3,.197
Sacred Heart,.323,-11.38,69.5,98.4,.296,.329,.512,55.2,50.4,6.9,6.6,.486,18.1,33.2,.196
Saint Francis (PA),.581,-6.12,70.8,109.8,.341,.363,.571,48.3,48.4,9.4,6.0,.534,14.3,26.1,.260
Saint Joseph's,.500,3.78,71.2,103.2,.346,.388,.521,49.3,54.1,8.8,8.5,.488,12.3,23.5,.238
Saint Louis,.515,2.58,64.7,101.2,.463,.330,.513,53.0,53.8,9.2,13.1,.475,16.6,33.8,.302
Saint Mary's (CA),.833,12.86,63.6,119.8,.304,.351,.615,55.1,54.9,6.9,6.8,.587,13.7,29.2,.234
Saint Peter's,.438,-5.24,65.0,98.0,.277,.426,.523,49.0,51.2,9.9,10.8,.492,17.3,27.1,.200
Sam Houston,.583,-5.14,69.1,102.9,.340,.360,.523,52.6,58.6,8.8,5.6,.486,16.1,32.8,.243
Samford,.313,-11.10,71.9,108.0,.322,.419,.583,45.8,60.9,10.0,6.9,.550,17.0,25.0,.246
San Diego,.588,2.86,67.2,103.6,.390,.447,.567,49.7,59.2,8.1,10.7,.533,17.5,23.4,.277
San Diego State NCAA,.667,12.23,70.4,109.6,.357,.360,.553,53.7,54.1,8.9,9.4,.519,14.6,31.9,.255
San Francisco,.564,1.13,67.3,101.6,.294,.437,.522,50.8,55.3,7.9,9.6,.496,15.3,27.9,.199
San Jose State,.133,-8.74,69.3,94.1,.345,.300,.524,52.7,54.6,6.4,7.5,.491,20.6,28.3,.239
Santa Clara,.355,-7.01,65.4,100.7,.313,.407,.533,46.2,56.3,8.3,6.4,.498,15.4,23.6,.227
Savannah State,.469,-15.36,83.6,101.7,.295,.555,.514,44.5,53.6,11.1,6.4,.483,14.3,27.8,.206
Seattle,.588,-2.32,70.3,107.1,.353,.427,.561,52.4,52.6,6.9,9.6,.525,17.3,30.6,.261
Seton Hall NCAA,.647,15.67,71.1,111.0,.352,.330,.558,53.1,54.3,8.6,9.1,.529,15.2,34.2,.246
Siena,.250,-10.46,67.2,97.3,.364,.335,.516,51.1,47.2,6.9,8.8,.482,18.7,31.4,.247
South Alabama,.438,-5.44,71.1,97.6,.378,.436,.529,49.3,52.9,7.5,10.8,.492,18.5,26.3,.264
South Carolina,.515,9.45,69.7,99.9,.421,.373,.507,52.4,56.0,7.8,9.6,.461,16.6,33.8,.295
South Carolina State,.313,-20.18,73.4,99.5,.362,.315,.516,47.6,42.5,7.1,6.3,.478,16.3,30.2,.253
South Carolina Upstate,.219,-17.46,71.1,105.7,.225,.466,.535,46.4,51.0,8.5,7.0,.511,14.0,27.3,.163
South Dakota,.743,6.17,72.1,112.3,.346,.320,.569,52.5,45.5,9.5,5.3,.533,13.5,29.7,.260
South Dakota State NCAA,.800,6.84,72.3,115.7,.354,.432,.590,52.2,46.6,6.7,5.9,.554,12.3,24.8,.269
South Florida,.313,-7.25,65.5,96.4,.331,.339,.518,49.2,53.6,7.8,6.6,.480,18.7,28.8,.240
Southeast Missouri State,.452,-8.12,69.1,109.0,.376,.427,.578,48.5,53.1,8.2,4.9,.544,16.0,26.4,.274
Southeastern Louisiana,.647,-6.40,69.1,103.9,.362,.373,.544,49.1,57.4,9.6,7.5,.519,17.3,30.5,.238
Southern,.455,-14.54,69.8,98.2,.409,.271,.493,51.6,47.5,8.1,9.9,.449,15.8,33.7,.279
Southern California,.667,12.81,68.7,111.6,.299,.362,.564,50.7,55.7,9.1,11.2,.538,13.4,30.0,.211
Southern Illinois,.606,1.37,66.9,103.0,.328,.332,.549,48.9,55.3,11.1,10.6,.521,16.7,25.9,.228
SIU Edwardsville,.300,-12.43,70.4,99.0,.330,.372,.514,48.8,50.8,6.8,7.6,.478,16.7,29.3,.233
Southern Methodist,.515,9.08,64.4,107.8,.305,.404,.546,50.3,58.2,11.5,9.9,.520,15.4,32.7,.209
Southern Mississippi,.471,-4.26,67.8,103.8,.293,.383,.538,45.9,57.3,10.2,5.8,.510,13.0,21.7,.206
Southern Utah,.406,-7.64,73.1,102.5,.370,.374,.544,48.5,45.4,7.0,8.0,.504,15.5,23.8,.273
St. Bonaventure NCAA,.765,8.87,69.4,109.5,.405,.337,.561,50.5,53.4,10.0,10.8,.516,14.3,29.2,.305
St. Francis (NY),.419,-12.24,70.8,101.3,.313,.415,.521,47.0,45.5,10.1,7.0,.487,15.2,27.5,.223
St. John's (NY),.485,10.29,71.1,100.9,.301,.353,.528,45.9,48.7,11.8,15.7,.492,14.7,23.7,.223
Stanford,.543,8.08,72.2,104.4,.416,.315,.552,53.9,50.7,7.2,8.7,.519,17.9,32.8,.285
Stephen F. Austin NCAA,.800,2.66,73.8,109.2,.398,.316,.576,52.6,49.8,14.0,9.7,.544,18.1,33.5,.280
Stetson,.375,-12.38,73.1,102.4,.252,.354,.525,47.5,51.9,9.7,7.4,.503,13.2,24.1,.170
Stony Brook,.406,-5.08,69.6,98.2,.325,.406,.512,50.2,54.8,11.6,8.4,.484,17.2,30.5,.213
Syracuse NCAA,.622,12.89,64.2,102.4,.405,.328,.518,52.6,47.5,10.7,17.4,.469,16.2,34.6,.298
TCU NCAA,.636,16.38,70.0,115.1,.342,.352,.590,54.5,62.8,9.1,9.4,.566,15.4,34.1,.241
Temple,.515,7.25,67.5,102.9,.256,.389,.517,47.1,49.8,9.8,9.0,.493,13.8,27.7,.174
Tennessee NCAA,.743,18.20,67.1,109.3,.355,.357,.549,51.4,62.1,9.4,12.8,.508,15.2,33.3,.269
Tennessee State,.500,-5.34,67.0,97.8,.375,.422,.538,49.7,48.7,10.4,10.4,.496,19.2,26.3,.277
Tennessee Tech,.576,-5.83,72.1,101.0,.369,.362,.534,49.3,55.8,10.5,9.2,.502,17.2,28.2,.251
Tennessee-Martin,.323,-10.52,68.5,99.4,.236,.360,.532,49.5,48.3,10.0,11.3,.506,18.3,29.0,.171
Texas NCAA,.559,13.96,66.9,103.9,.330,.381,.527,50.0,44.7,8.9,12.8,.500,14.6,29.5,.219
Texas A&M NCAA,.629,15.30,70.9,106.1,.320,.330,.538,54.3,55.1,7.7,15.3,.514,16.3,33.9,.212
Texas A&M-Corpus Christi,.379,-12.30,69.9,96.1,.379,.275,.523,50.7,46.7,9.6,9.3,.482,19.7,29.7,.272
Texas Southern NCAA,.444,-7.53,72.7,105.8,.429,.370,.548,48.5,47.4,7.9,9.3,.505,15.1,28.4,.311
Texas State,.455,-5.84,65.4,100.7,.365,.364,.524,52.4,58.0,8.2,8.5,.494,17.4,32.5,.241
Texas Tech NCAA,.730,19.38,68.3,108.4,.393,.335,.555,52.6,54.9,10.3,12.8,.520,15.4,32.9,.276
Texas-Rio Grande Valley,.455,-7.73,75.8,98.8,.405,.322,.507,48.3,59.9,10.0,8.4,.454,15.4,28.4,.300
The Citadel,.344,-13.64,79.6,102.8,.313,.527,.535,46.1,59.4,11.7,8.2,.504,16.2,27.5,.221
Toledo,.676,2.65,69.9,113.0,.371,.417,.585,51.2,57.8,5.3,9.3,.551,14.7,27.7,.273
Towson,.563,-0.12,68.7,109.5,.350,.306,.550,53.8,42.9,9.4,12.7,.522,15.4,35.1,.240
Troy,.485,-1.50,69.9,106.5,.343,.449,.551,49.8,51.3,7.1,10.0,.515,15.4,27.3,.252
Tulane,.452,1.21,69.7,104.2,.345,.373,.548,49.0,60.4,7.2,10.5,.515,16.5,27.5,.246
Tulsa,.613,4.96,68.1,106.6,.416,.410,.549,52.0,51.9,6.5,6.4,.507,16.1,32.0,.302
UAB,.606,4.90,69.4,109.8,.291,.334,.575,54.8,59.3,7.7,11.6,.545,16.5,31.2,.218
UC Davis,.667,0.87,67.3,104.3,.393,.319,.561,48.4,49.0,10.2,6.9,.525,16.7,24.9,.282
UC Irvine,.514,-0.22,68.5,101.0,.288,.319,.521,55.0,47.8,7.4,10.7,.490,17.2,33.1,.204
UC Riverside,.290,-8.50,69.8,93.2,.326,.336,.493,47.7,54.3,8.7,8.9,.454,17.2,26.9,.229
UC Santa Barbara,.719,2.10,68.1,110.9,.314,.356,.558,52.1,54.8,7.0,9.8,.532,13.4,29.3,.219
UCF,.594,4.76,64.9,96.2,.431,.331,.512,50.5,49.1,8.1,9.4,.478,18.0,28.5,.277
UCLA NCAA,.636,12.07,71.4,111.1,.355,.404,.569,51.8,53.4,7.6,10.3,.537,14.5,28.4,.256
UNC Asheville,.618,-3.92,69.5,106.2,.320,.366,.578,50.7,57.2,10.5,9.5,.547,17.5,25.7,.237
UNC Greensboro NCAA,.771,4.54,66.9,107.1,.265,.452,.548,55.0,52.7,11.2,12.4,.525,17.1,34.2,.185
UNC Wilmington,.344,-7.52,73.4,106.2,.315,.334,.524,53.2,53.0,6.9,5.6,.494,14.6,34.0,.217
UT Arlington,.618,2.20,74.0,104.5,.347,.398,.552,52.2,58.8,9.1,12.4,.523,17.5,30.6,.240
Utah,.657,11.39,67.2,108.5,.344,.457,.581,49.2,60.7,7.6,9.1,.545,15.8,23.9,.261
Utah State,.500,2.31,68.8,106.0,.329,.457,.565,49.7,54.8,7.2,5.6,.538,16.7,25.6,.232
Utah Valley,.676,5.08,70.1,111.1,.378,.361,.587,54.7,59.3,8.5,10.6,.552,17.3,32.3,.280
UTEP,.355,-5.31,69.5,97.2,.312,.384,.525,46.6,43.5,6.0,8.7,.499,16.0,19.6,.209
UTSA,.571,-1.24,74.0,105.4,.295,.440,.540,51.1,50.6,8.4,7.5,.516,14.8,27.8,.199
Valparaiso,.469,0.63,69.8,100.8,.387,.358,.547,50.9,51.1,10.5,9.3,.510,18.5,27.7,.274
Vanderbilt,.375,8.52,66.5,108.0,.362,.461,.557,50.4,50.6,7.2,8.7,.518,15.4,28.8,.269
Vermont,.771,4.90,65.3,113.3,.419,.360,.598,53.5,53.2,5.9,7.4,.560,15.2,26.3,.316
Villanova NCAA,.900,26.64,70.1,122.3,.294,.475,.623,52.4,53.7,9.1,10.5,.595,13.3,29.3,.229
Virginia NCAA,.912,22.20,60.6,110.5,.245,.350,.555,51.2,54.0,11.2,12.3,.527,12.3,26.9,.184
Virginia Commonwealth,.545,3.55,71.4,105.3,.281,.386,.549,51.0,55.4,8.8,7.4,.526,16.3,29.0,.194
VMI,.300,-15.43,70.4,92.5,.276,.407,.500,47.4,51.7,10.5,8.7,.463,18.4,25.7,.204
Virginia Tech NCAA,.636,14.35,69.9,113.0,.365,.399,.602,48.8,58.2,8.2,6.6,.577,15.3,23.9,.259
Wagner,.697,-3.19,69.6,106.1,.359,.392,.533,53.7,52.4,9.5,11.5,.496,16.4,36.3,.255
Wake Forest,.355,7.76,69.9,104.9,.319,.353,.540,51.0,53.9,8.4,10.4,.505,16.2,30.5,.235
Washington,.618,7.62,70.7,104.4,.367,.338,.550,48.1,44.2,11.3,13.8,.517,16.4,28.9,.257
Washington State,.387,0.67,69.4,104.7,.247,.504,.566,47.1,56.2,7.6,6.2,.541,17.3,24.6,.182
Weber State,.645,0.02,70.0,110.8,.350,.390,.606,49.3,50.8,7.3,9.6,.573,15.5,19.1,.268
West Virginia NCAA,.703,19.89,70.5,113.2,.313,.384,.543,52.5,54.2,11.5,15.9,.504,13.3,36.8,.240
Western Carolina,.406,-11.90,71.0,96.4,.317,.373,.505,48.0,55.2,11.2,8.9,.473,18.0,30.5,.216
Western Illinois,.429,-11.07,69.8,101.5,.284,.328,.552,50.0,41.1,6.9,10.5,.525,16.1,21.1,.203
Western Kentucky,.711,11.08,69.7,112.1,.398,.269,.574,51.5,47.9,10.2,9.6,.540,14.5,29.7,.285
Western Michigan,.531,-2.22,69.4,107.7,.342,.352,.536,50.8,47.9,9.4,9.8,.499,13.3,30.5,.249
Wichita State NCAA,.758,16.58,70.0,117.3,.348,.392,.583,57.1,63.7,6.6,11.1,.551,14.1,35.6,.257
William & Mary,.613,-1.37,71.4,117.6,.332,.436,.639,50.4,60.2,7.8,10.5,.605,15.6,22.4,.269
Winthrop,.613,-1.63,72.4,109.8,.346,.439,.587,51.3,53.0,9.4,12.4,.559,17.0,27.2,.250
Wisconsin,.455,10.38,63.4,105.0,.327,.364,.539,49.7,51.8,8.6,9.7,.509,14.7,28.4,.228
Wofford,.618,-0.97,67.8,111.9,.282,.454,.596,50.3,57.9,9.5,8.3,.566,16.0,25.2,.220
Wright State NCAA,.714,0.58,69.9,101.4,.358,.348,.529,51.8,52.7,9.4,6.5,.491,16.3,28.9,.256
Wyoming,.606,4.26,74.7,103.3,.403,.450,.564,47.1,59.3,8.4,9.8,.523,16.1,19.2,.298
Xavier NCAA,.829,19.06,72.3,115.5,.410,.358,.601,55.1,57.3,8.0,8.4,.559,15.2,30.2,.320
Yale,.516,-4.19,70.1,105.5,.307,.422,.562,49.8,61.0,9.3,8.2,.533,16.5,26.0,.221
Youngstown State,.250,-13.66,74.2,100.7,.276,.337,.505,50.8,49.3,11.1,10.4,.483,16.2,35.7,.176
