school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Brigham Young,.559,9.43,70.9,106.1,.324,.404,.554,54.0,54.9,10.4,11.4,.523,17.2,31.8,.232
Brown,.519,-2.47,69.9,99.1,.298,.399,.528,50.3,54.5,10.2,9.0,.507,16.9,25.3,.191
Bryant,.567,-3.59,73.0,108.3,.331,.392,.565,53.6,47.5,9.1,9.4,.532,16.0,30.1,.243
Bucknell,.375,-9.93,66.4,100.9,.265,.377,.549,51.5,53.8,8.2,10.3,.523,17.8,25.8,.190
Buffalo,.469,-2.97,74.2,104.1,.316,.348,.539,51.8,51.9,10.7,8.2,.509,16.4,31.9,.223
Butler,.438,5.85,67.2,97.0,.260,.358,.526,45.2,52.3,10.0,11.0,.495,16.0,19.9,.192
Cal Poly,.242,-7.51,65.1,92.7,.306,.355,.505,50.3,47.7,8.4,7.6,.465,18.7,25.8,.228
Cal State Bakersfield,.333,-8.34,63.4,93.9,.289,.247,.495,49.7,48.5,9.6,10.6,.454,17.4,28.6,.220
Cal State Fullerton,.606,1.73,65.5,102.5,.376,.379,.535,49.0,43.6,9.6,7.7,.500,15.5,26.9,.260
Cal State Northridge,.219,-10.40,65.7,96.1,.353,.331,.501,48.6,45.2,9.5,9.2,.454,16.5,28.0,.262
California,.094,-3.36,64.3,90.0,.315,.309,.479,47.0,46.5,7.3,9.1,.437,17.6,25.3,.228
California Baptist,.515,0.21,65.9,104.5,.312,.441,.526,52.3,58.1,6.7,8.2,.500,14.8,30.4,.207
Campbell,.471,-5.23,64.6,106.1,.389,.384,.564,49.6,50.1,9.5,9.0,.531,16.1,25.3,.273
Canisius,.333,-7.05,67.5,102.1,.248,.406,.522,48.4,56.5,8.1,6.6,.492,15.0,28.8,.181
Central Arkansas,.290,-13.72,72.7,99.1,.243,.412,.510,48.2,46.9,8.9,8.2,.478,15.7,28.4,.182
Central Connecticut State,.313,-13.68,65.7,99.3,.233,.357,.507,49.5,52.1,8.4,10.6,.481,15.4,28.5,.165
Central Michigan,.323,-11.97,69.0,94.9,.380,.377,.511,49.8,47.4,8.4,11.5,.472,19.9,31.2,.262
Charleston Southern,.323,-9.44,67.1,107.7,.269,.395,.539,51.0,45.5,7.5,7.8,.511,14.9,32.6,.196
Charlotte,.611,3.90,61.5,107.0,.249,.413,.576,49.8,53.0,8.8,7.6,.551,15.4,22.3,.187
Chattanooga,.514,-2.34,68.9,111.7,.313,.518,.576,51.7,58.0,8.3,10.0,.550,14.8,28.0,.223
Chicago State,.355,-11.29,66.8,104.8,.316,.430,.539,51.2,49.9,8.4,7.5,.505,17.3,34.2,.230
Cincinnati,.639,11.77,69.9,109.6,.260,.392,.542,51.8,54.7,8.9,9.6,.517,13.0,30.9,.183
Clemson,.676,10.53,68.1,109.0,.305,.403,.577,51.5,53.9,7.5,9.2,.541,14.6,23.4,.239
Cleveland State,.600,-2.60,66.5,106.1,.291,.275,.523,49.9,48.5,10.2,9.5,.496,14.5,35.1,.198
Coastal Carolina,.355,-8.93,69.1,105.3,.284,.375,.533,51.2,46.9,8.7,9.6,.493,15.1,31.6,.222
Colgate NCAA,.743,2.20,68.2,114.5,.269,.348,.594,51.7,61.1,10.4,7.7,.581,13.4,25.5,.178
College of Charleston NCAA,.886,8.40,70.7,112.5,.328,.477,.551,54.3,49.8,10.4,7.7,.515,14.1,35.2,.244
Colorado,.514,11.17,69.6,100.4,.299,.346,.520,52.5,50.8,10.7,9.8,.490,16.4,30.8,.208
Colorado State,.455,5.64,66.4,107.9,.296,.385,.586,48.1,62.4,8.4,7.7,.558,15.3,19.9,.220
Columbia,.241,-14.37,70.6,95.2,.282,.413,.502,46.6,48.9,9.5,5.0,.468,17.0,27.0,.201
Connecticut NCAA,.795,22.95,68.4,114.9,.308,.417,.573,56.7,63.2,9.2,12.7,.539,15.8,38.4,.234
Coppin State,.281,-14.76,73.1,97.0,.372,.443,.547,42.3,46.3,10.4,6.8,.510,18.5,18.6,.267
Cornell,.607,0.63,72.5,112.1,.282,.490,.580,50.0,59.9,13.3,6.3,.556,15.0,29.5,.204
Creighton NCAA,.649,17.83,69.3,109.6,.284,.417,.576,52.7,57.3,7.2,9.2,.542,14.9,25.3,.222
Dartmouth,.357,-7.98,70.8,99.4,.292,.421,.540,49.6,50.1,7.6,10.4,.512,17.9,24.2,.204
Davidson,.500,1.99,66.1,104.4,.339,.374,.543,48.7,53.5,8.0,3.5,.503,14.4,24.8,.254
Dayton,.647,8.71,63.6,107.2,.355,.373,.560,53.8,62.2,7.5,12.5,.530,16.5,30.8,.248
Delaware,.515,-5.57,67.4,102.6,.331,.366,.534,47.6,47.7,10.2,10.6,.498,14.8,25.3,.241
Delaware State,.200,-17.70,69.6,92.1,.286,.314,.495,50.2,52.1,9.9,8.2,.463,19.7,30.7,.197
Denver,.469,-9.56,69.1,103.6,.416,.258,.566,53.1,43.5,7.9,8.4,.529,18.9,29.8,.298
DePaul,.303,2.90,69.8,100.4,.276,.378,.530,45.7,54.5,9.0,12.0,.497,16.1,25.8,.204
Detroit Mercy,.424,-3.21,67.8,112.1,.281,.432,.551,52.5,47.1,9.0,5.5,.516,14.5,35.9,.216
Drake NCAA,.771,7.84,67.0,109.2,.279,.370,.569,52.2,50.2,7.8,7.4,.537,13.8,24.3,.214
Drexel,.531,-2.27,64.0,102.2,.294,.404,.522,51.6,48.4,8.6,8.0,.495,15.4,30.2,.201
Duke NCAA,.750,15.83,65.5,109.5,.299,.353,.548,55.7,56.2,8.6,12.2,.511,15.4,35.9,.229
Duquesne,.606,3.48,69.4,108.0,.264,.403,.535,49.6,56.3,11.6,10.0,.511,14.6,33.4,.183
East Carolina,.485,-0.29,68.6,100.4,.371,.416,.509,51.5,56.3,9.5,7.0,.471,16.3,33.0,.255
East Tennessee State,.375,-6.00,66.7,103.2,.301,.349,.533,51.3,47.5,9.1,9.4,.509,16.8,31.5,.202
East Texas A&M,.394,-11.09,67.0,104.8,.276,.459,.552,48.6,55.2,8.5,8.4,.528,16.5,27.4,.194
Eastern Illinois,.290,-14.09,70.7,96.9,.329,.274,.513,47.2,56.3,11.8,10.1,.488,16.8,25.8,.210
Eastern Kentucky,.622,-1.47,72.0,107.3,.241,.373,.525,51.9,50.3,10.9,12.7,.505,13.8,34.1,.159
Eastern Michigan,.258,-11.05,70.3,101.9,.315,.333,.533,45.9,37.2,8.8,6.2,.492,14.9,25.0,.241
Eastern Washington,.676,1.47,68.9,111.2,.310,.440,.598,53.7,56.2,7.5,9.5,.569,17.5,29.2,.234
Elon,.250,-12.85,67.0,97.7,.277,.403,.517,48.4,51.0,9.1,6.7,.486,16.3,25.7,.197
Evansville,.156,-15.14,69.8,89.4,.294,.336,.476,45.1,45.0,10.0,5.8,.451,15.8,20.7,.185
Fairfield,.419,-6.98,64.9,98.7,.373,.369,.508,49.6,42.9,8.3,9.5,.463,15.6,28.8,.270
FDU NCAA,.568,-8.98,69.8,109.7,.271,.379,.549,50.3,52.2,11.3,6.0,.517,14.0,31.9,.204
Florida,.485,10.90,69.7,101.8,.345,.368,.530,47.3,48.9,9.7,12.3,.494,14.3,23.8,.247
Florida A&M,.241,-17.81,66.5,87.8,.323,.347,.480,47.8,47.1,9.9,10.2,.442,20.8,29.3,.223
Florida Atlantic NCAA,.897,13.92,68.5,112.8,.294,.440,.572,54.2,51.8,9.4,6.7,.547,14.8,31.6,.212
Florida Gulf Coast,.531,-2.63,66.7,106.1,.275,.451,.547,49.6,50.8,10.2,9.6,.517,14.9,27.2,.203
Florida International,.438,-2.71,71.0,101.4,.291,.361,.552,45.3,45.8,12.6,11.2,.525,18.3,25.5,.207
Florida State,.281,-0.38,69.0,100.5,.304,.344,.527,47.1,53.6,8.9,11.3,.493,15.6,25.9,.221
Fordham,.758,2.26,70.0,102.1,.376,.417,.530,52.0,52.4,10.2,12.5,.486,16.6,29.9,.279
Fresno State,.355,2.60,64.0,99.5,.251,.407,.527,48.1,53.1,9.9,10.3,.493,16.1,24.9,.194
Furman NCAA,.778,4.89,69.4,115.4,.341,.464,.588,51.2,59.1,9.4,8.4,.557,13.8,28.8,.253
Gardner-Webb,.484,-3.84,67.5,103.1,.340,.335,.542,52.7,49.1,10.4,14.3,.523,16.6,29.7,.213
George Mason,.606,1.73,67.6,100.9,.370,.386,.544,52.4,56.5,6.8,8.5,.519,17.8,27.9,.241
George Washington,.500,-1.93,69.7,107.4,.348,.384,.566,49.8,46.7,8.0,9.0,.532,15.8,26.9,.257
Georgetown,.219,-1.07,69.6,99.1,.291,.310,.505,49.0,46.5,8.8,12.1,.471,15.1,28.9,.209
Georgia,.500,1.80,68.2,100.1,.405,.382,.518,50.2,49.2,9.2,7.0,.471,16.7,30.6,.294
Georgia Southern,.515,-3.25,67.6,100.8,.280,.342,.517,50.2,40.8,10.4,8.2,.490,14.8,27.7,.192
Georgia State,.323,-6.79,67.8,98.0,.325,.311,.501,51.2,45.9,8.5,9.8,.462,16.2,31.9,.231
Georgia Tech,.455,2.08,67.6,102.8,.236,.383,.512,48.8,54.2,8.8,10.6,.488,13.5,28.9,.164
Gonzaga NCAA,.838,18.99,71.9,119.5,.337,.323,.602,54.0,50.7,10.0,9.3,.582,13.0,31.4,.233
Grambling,.727,-4.03,67.8,101.3,.417,.274,.532,51.4,49.9,10.8,12.1,.503,18.2,32.8,.269
Grand Canyon NCAA,.667,4.43,66.9,111.5,.358,.418,.573,52.1,48.4,7.3,8.1,.542,15.4,30.8,.256
Green Bay,.094,-20.30,66.2,89.2,.315,.435,.496,43.6,53.4,7.6,6.3,.459,18.9,21.7,.221
Hampton,.250,-15.25,69.9,97.2,.329,.367,.488,46.9,46.4,6.1,8.5,.451,13.7,26.8,.226
Hartford,.179,-23.12,66.3,94.7,.235,.402,.512,47.7,55.2,9.6,10.6,.494,19.0,27.1,.151
Harvard,.500,-0.71,67.8,99.9,.309,.374,.524,52.9,52.9,11.0,10.8,.497,17.3,31.0,.207
Hawaii,.667,2.36,64.9,101.9,.330,.371,.530,52.3,47.5,7.0,9.0,.490,16.2,29.5,.247
High Point,.452,-9.88,72.7,102.7,.394,.393,.531,50.1,47.1,9.0,12.7,.507,16.7,31.4,.246
Hofstra,.714,4.96,67.6,109.5,.204,.396,.573,48.0,50.3,9.1,11.0,.553,14.1,23.8,.151
Holy Cross,.313,-14.27,69.1,96.2,.253,.322,.512,45.7,49.0,9.1,7.1,.495,15.7,22.3,.157
Houston NCAA,.892,22.20,64.8,115.5,.289,.379,.553,55.1,53.9,12.2,16.7,.523,12.9,37.1,.212
Houston Christian,.313,-17.18,73.4,105.2,.385,.390,.563,49.5,55.7,7.8,6.7,.528,18.2,29.5,.276
Howard NCAA,.629,-5.04,71.8,104.4,.333,.370,.558,51.7,56.0,10.0,8.5,.527,19.5,34.1,.237
Idaho,.313,-8.70,67.1,107.5,.353,.365,.572,47.9,46.2,7.5,4.7,.534,15.1,22.0,.269
Idaho State,.344,-6.56,65.7,102.8,.290,.406,.545,48.2,49.4,8.6,7.7,.513,15.4,24.5,.213
Illinois NCAA,.606,14.81,69.5,105.7,.343,.419,.542,52.8,46.8,9.9,13.8,.514,15.8,31.6,.233
Illinois State,.344,-7.38,65.7,99.6,.313,.406,.545,51.3,46.8,8.6,9.5,.502,19.3,28.2,.248
Illinois-Chicago,.375,-8.83,69.2,96.2,.341,.431,.516,45.9,56.4,9.2,12.4,.487,16.4,23.1,.223
Incarnate Word,.387,-15.06,69.3,100.9,.342,.317,.537,47.3,49.2,11.9,7.6,.497,17.2,27.0,.255
Indiana NCAA,.657,14.94,68.4,109.0,.295,.266,.561,51.0,53.6,8.5,13.6,.535,14.7,28.1,.209
Indiana State,.639,4.86,71.2,110.7,.310,.459,.596,51.5,56.5,9.1,5.1,.564,15.3,21.9,.239
Iona NCAA,.771,7.61,68.8,110.1,.290,.320,.548,50.4,53.1,10.8,14.6,.516,13.1,31.6,.212
Iowa NCAA,.576,14.08,69.6,113.7,.323,.375,.551,51.3,57.5,9.3,8.3,.517,11.9,32.1,.238
Iowa State NCAA,.576,15.36,65.7,102.2,.279,.338,.523,52.5,54.8,13.3,11.3,.499,16.7,33.9,.187
IU Indy,.156,-19.00,67.7,96.0,.313,.286,.529,48.9,45.5,8.5,7.2,.500,20.4,29.3,.216
Jackson State,.424,-11.36,69.8,95.8,.330,.340,.505,51.1,50.8,10.6,7.2,.473,18.9,33.1,.222
Jacksonville,.448,-6.19,62.0,102.2,.232,.387,.545,51.8,54.8,8.2,8.5,.517,16.5,25.2,.174
Jacksonville State,.419,-6.67,66.5,104.7,.328,.438,.550,52.9,51.0,8.3,8.0,.521,17.2,30.4,.229
James Madison,.667,4.96,72.2,109.8,.370,.372,.560,52.7,47.6,12.3,7.3,.527,15.5,32.8,.262
Kansas NCAA,.778,19.20,70.2,106.8,.298,.338,.555,50.8,58.9,12.5,10.2,.526,15.4,28.7,.215
Kansas City,.344,-9.78,65.4,97.2,.324,.361,.484,52.6,41.5,9.1,11.3,.443,16.9,36.5,.231
Kansas State NCAA,.722,15.79,70.5,106.2,.361,.361,.562,50.5,63.6,11.2,7.7,.523,17.0,29.9,.270
Kennesaw State NCAA,.743,0.60,69.8,106.4,.358,.387,.555,50.9,53.9,11.2,8.0,.531,15.5,27.9,.237
Kent State NCAA,.800,7.53,69.7,108.9,.308,.384,.546,50.5,45.1,12.6,12.1,.514,14.0,31.0,.224
Kentucky NCAA,.647,14.76,66.8,110.7,.319,.300,.538,56.7,55.1,9.6,10.0,.506,14.5,39.2,.225
La Salle,.441,-2.79,68.5,100.9,.283,.356,.514,49.6,47.3,9.7,8.5,.485,15.6,30.5,.196
Lafayette,.324,-7.83,63.5,96.1,.245,.484,.505,48.1,68.8,8.9,9.4,.487,15.9,23.8,.153
Lamar,.290,-17.40,67.9,99.2,.325,.315,.516,50.2,53.7,9.4,10.2,.481,17.8,33.2,.229
Lehigh,.533,-9.08,69.7,100.1,.304,.344,.539,48.1,49.2,8.9,6.1,.503,15.4,20.1,.227
Liberty,.750,8.36,65.7,113.8,.262,.496,.588,52.8,60.2,9.6,6.8,.566,14.0,25.8,.190
Lindenwood,.344,-14.80,69.2,98.6,.278,.355,.525,47.7,46.8,9.0,9.4,.493,16.7,25.0,.202
Lipscomb,.606,-1.95,69.7,108.0,.250,.377,.568,52.3,49.4,7.6,7.5,.543,15.2,26.4,.186
Little Rock,.323,-12.62,72.9,102.6,.331,.297,.529,49.6,54.4,9.2,6.3,.492,15.9,29.7,.242
Long Beach State,.515,-0.58,72.6,102.7,.339,.237,.521,53.9,52.1,10.0,8.7,.490,16.1,35.0,.230
Long Island University,.103,-24.46,73.6,90.7,.318,.250,.499,48.1,58.3,9.0,8.5,.470,19.7,26.1,.210
Longwood,.625,-1.75,67.1,109.1,.330,.373,.551,52.4,47.9,9.6,7.2,.518,15.2,32.6,.238
Louisiana NCAA,.765,4.27,69.2,111.4,.365,.322,.568,54.5,51.5,10.3,7.5,.542,15.2,34.0,.249
Louisiana State,.424,3.32,66.7,101.4,.337,.389,.513,50.7,52.9,10.1,8.1,.473,15.7,31.7,.243
Louisiana Tech,.455,0.10,67.7,104.3,.283,.422,.544,51.5,47.8,11.4,8.5,.515,17.1,31.6,.204
Louisiana-Monroe,.344,-8.64,67.2,99.1,.299,.371,.508,49.8,53.1,10.1,10.2,.473,16.0,29.7,.213
Louisville,.125,-5.39,67.0,95.4,.329,.358,.520,49.2,41.8,6.8,8.0,.480,19.6,28.2,.244
Loyola (IL),.323,-4.65,67.0,99.3,.311,.402,.556,48.8,56.5,8.3,8.9,.529,19.8,24.5,.217
Loyola (MD),.394,-12.05,66.8,100.4,.280,.385,.539,48.9,55.8,11.2,6.8,.520,17.8,27.4,.180
Loyola Marymount,.613,4.98,69.1,107.6,.311,.433,.556,53.2,44.0,7.8,7.3,.533,15.9,30.9,.209
Maine,.433,-8.88,67.0,100.9,.231,.348,.541,47.3,52.9,14.0,5.9,.516,16.3,23.6,.168
Manhattan,.400,-9.87,67.2,98.0,.309,.366,.523,46.7,50.5,11.0,9.6,.497,17.4,26.9,.204
Marist,.394,-8.44,65.5,97.2,.289,.424,.510,48.9,47.9,9.0,10.5,.479,15.9,25.9,.202
Marquette NCAA,.806,17.07,69.3,112.9,.270,.420,.582,47.3,59.1,13.0,8.4,.560,13.6,26.2,.194
Marshall,.750,7.13,72.7,111.1,.258,.368,.550,50.3,56.9,12.2,12.8,.527,13.5,32.4,.179
Maryland NCAA,.629,14.58,64.5,107.7,.343,.369,.545,51.1,46.2,8.4,10.1,.508,14.3,30.0,.251
Maryland-Baltimore County,.563,-6.22,68.4,108.2,.265,.390,.547,49.5,52.5,8.2,7.0,.517,12.9,26.5,.198
Maryland-Eastern Shore,.581,-7.63,71.4,97.2,.292,.397,.524,48.3,53.7,15.5,5.6,.491,18.0,28.6,.210
Massachusetts,.484,-1.34,70.7,98.7,.322,.297,.502,52.6,54.6,9.6,11.2,.464,17.1,34.5,.231
Massachusetts-Lowell,.765,0.63,69.7,111.6,.332,.310,.574,56.1,50.4,10.0,12.6,.543,16.8,36.4,.244
McNeese State,.324,-13.63,67.9,100.8,.287,.398,.520,50.6,44.9,10.5,5.2,.496,18.1,33.9,.190
Memphis NCAA,.743,14.50,72.2,108.7,.354,.291,.567,50.4,54.4,11.8,13.1,.530,16.0,31.2,.265
Mercer,.424,-5.11,65.5,103.7,.284,.311,.530,51.8,49.6,8.5,6.0,.503,15.2,31.0,.196
Merrimack,.529,-11.18,67.1,93.2,.343,.440,.524,43.4,58.6,16.6,11.2,.491,19.1,20.8,.237
Miami (FL) NCAA,.784,13.98,68.9,114.3,.307,.342,.579,52.0,50.6,10.5,8.4,.543,14.0,31.8,.241
Miami (OH),.375,-7.46,69.4,105.7,.313,.405,.565,48.5,53.0,8.7,8.1,.526,17.3,27.6,.246
Michigan,.529,12.43,67.4,106.4,.308,.373,.545,51.0,46.1,6.7,11.4,.516,13.5,25.6,.219
Michigan State NCAA,.618,14.25,65.4,106.8,.272,.330,.549,52.2,56.5,7.1,8.4,.517,14.4,27.6,.206
Middle Tennessee,.576,2.95,67.0,103.9,.287,.356,.538,51.4,41.5,11.2,13.7,.513,17.0,33.0,.196
Milwaukee,.647,-4.69,72.3,106.2,.330,.375,.557,51.8,50.0,9.4,14.6,.523,17.8,33.6,.244
Minnesota,.290,-0.30,65.4,95.4,.308,.355,.511,47.5,63.1,7.0,9.7,.490,17.4,25.0,.191
Mississippi,.364,5.73,66.6,100.9,.292,.347,.506,51.1,52.9,10.6,10.0,.475,15.4,33.3,.203
Mississippi State NCAA,.618,11.43,64.9,99.8,.338,.346,.497,53.1,59.1,13.1,11.3,.467,16.2,35.5,.219
Mississippi Valley State,.156,-18.28,68.2,88.7,.380,.276,.492,47.6,47.0,11.0,6.0,.454,20.7,28.6,.253
Missouri NCAA,.714,11.41,70.0,112.0,.291,.432,.580,44.7,56.5,14.5,8.5,.550,14.1,26.3,.220
Missouri State,.531,0.35,63.0,102.9,.270,.432,.524,53.0,48.4,9.8,13.4,.506,16.4,33.5,.169
Monmouth,.212,-15.64,68.4,90.2,.331,.251,.474,47.6,52.9,12.3,8.5,.438,18.1,30.3,.221
Montana,.548,-1.15,64.1,107.6,.292,.398,.571,50.1,49.6,7.3,7.0,.536,15.6,24.5,.230
Montana State NCAA,.714,2.18,67.9,108.1,.434,.342,.572,51.8,49.8,9.6,8.4,.526,15.5,26.6,.327
Morehead State,.647,-7.10,66.9,104.0,.346,.386,.540,52.5,56.7,8.5,9.8,.503,15.5,28.3,.251
Morgan State,.484,-11.58,73.8,100.3,.297,.293,.533,47.6,55.5,13.1,11.6,.505,18.7,31.7,.205
Mount St. Mary's,.394,-8.18,65.8,96.0,.255,.342,.515,49.4,53.2,8.3,6.8,.485,18.1,27.8,.186
Murray State,.531,-4.45,66.9,104.0,.333,.325,.534,50.4,48.6,8.0,7.4,.495,14.2,27.6,.245
Navy,.581,-2.79,64.9,106.1,.235,.363,.543,51.4,56.8,10.6,8.2,.521,15.2,30.1,.166
NC State NCAA,.676,12.50,69.8,110.9,.253,.371,.541,51.2,44.2,11.2,11.8,.515,11.6,30.4,.182
Nebraska,.500,7.12,67.2,99.5,.282,.367,.536,49.3,51.0,8.1,7.2,.517,16.7,24.7,.180
Nevada NCAA,.667,10.01,66.4,107.3,.395,.378,.563,49.9,59.3,8.8,9.5,.512,13.7,22.9,.313
Nevada-Las Vegas,.594,7.20,69.6,104.6,.347,.396,.538,48.1,50.2,12.8,12.3,.501,15.1,28.5,.251
New Hampshire,.500,-9.05,65.7,100.2,.290,.415,.500,49.2,50.3,8.1,6.7,.469,13.0,27.0,.201
New Mexico,.647,10.82,72.0,111.1,.392,.267,.567,51.4,47.4,9.3,10.4,.528,13.6,28.1,.289
New Mexico State,.375,-1.56,71.6,102.9,.336,.374,.535,51.4,46.1,10.2,7.3,.506,15.6,29.0,.229
New Orleans,.375,-14.23,72.5,100.1,.378,.291,.556,48.7,55.9,9.2,5.9,.522,20.6,29.6,.268
Niagara,.516,-6.78,63.7,101.4,.293,.347,.539,49.9,46.1,8.3,6.1,.508,16.3,26.9,.212
Nicholls State,.516,-8.54,72.7,104.0,.274,.361,.536,49.1,48.9,13.4,9.1,.517,16.1,31.0,.177
NJIT,.233,-12.57,66.6,98.9,.281,.324,.511,47.8,45.2,7.9,7.7,.486,14.5,24.3,.187
Norfolk State,.667,-3.72,68.1,110.4,.380,.358,.571,53.5,48.4,10.3,12.6,.533,16.5,34.5,.283
North Alabama,.545,-8.65,69.5,105.5,.297,.350,.550,49.2,42.4,8.3,8.0,.522,14.4,24.7,.210
North Carolina,.606,12.94,69.3,107.8,.370,.376,.535,53.6,45.8,7.6,9.3,.492,13.1,30.4,.274
North Carolina A&T,.406,-11.40,70.7,99.3,.297,.407,.514,47.5,46.5,10.5,8.0,.485,14.9,25.0,.202
North Carolina Central,.600,-2.91,70.2,106.0,.342,.353,.562,52.6,53.9,11.2,9.3,.533,18.5,32.9,.240
North Dakota,.394,-7.60,68.2,105.0,.271,.446,.542,48.7,45.9,6.4,6.6,.519,14.7,25.9,.185
North Dakota State,.485,-4.56,69.3,105.2,.314,.386,.549,52.1,42.7,5.7,7.6,.520,14.8,25.4,.223
North Florida,.452,-6.75,69.1,108.5,.277,.479,.568,47.8,48.4,7.1,8.4,.543,15.4,26.1,.199
North Texas,.816,10.71,59.5,107.1,.311,.413,.546,53.5,50.1,10.7,9.5,.509,16.7,34.4,.235
Northeastern,.333,-10.33,67.1,96.5,.278,.373,.508,52.2,52.9,7.3,10.0,.480,18.3,31.7,.190
Northern Arizona,.343,-3.87,68.0,106.9,.271,.384,.538,50.0,52.0,7.7,4.5,.508,13.6,28.0,.201
Northern Colorado,.375,-4.65,69.3,105.3,.319,.402,.555,48.9,43.9,6.6,4.2,.520,15.3,24.2,.238
Northern Illinois,.406,-6.55,70.9,101.2,.333,.373,.548,46.8,48.0,9.1,6.2,.526,17.9,25.2,.217
Northern Iowa,.438,-2.68,67.8,102.6,.310,.391,.547,49.9,45.9,9.3,4.8,.520,15.8,22.9,.216
Northern Kentucky NCAA,.629,-0.83,63.5,104.8,.278,.414,.525,49.1,55.0,14.5,8.1,.497,14.9,32.2,.194
Northwestern NCAA,.647,13.68,65.0,103.5,.297,.410,.513,49.6,54.2,12.0,12.7,.473,12.7,28.5,.225
Northwestern State,.667,-4.72,68.4,108.2,.270,.380,.539,48.6,46.1,12.0,6.6,.513,14.7,32.9,.190
Notre Dame,.344,2.09,65.4,106.0,.233,.430,.548,46.4,46.8,7.1,7.3,.520,12.1,19.6,.178
Oakland,.406,-8.06,69.0,104.3,.319,.398,.539,45.4,46.7,10.6,7.1,.496,13.5,24.4,.248
Ohio,.576,1.07,69.7,112.7,.277,.383,.557,52.2,43.6,9.6,6.2,.530,13.7,33.3,.202
