school_name,win_loss_pct,srs,pace,off_rtg,fta_per_fga_pct,fg3a_per_fga_pct,ts_pct,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate
Oregon,.774,18.22,66.1,111.7,.289,.373,.567,51.5,52.0,11.4,9.6,.543,15.1,32.7,.202
Oregon State,.581,9.70,66.6,106.9,.388,.349,.559,49.4,59.4,9.3,13.7,.516,15.3,26.5,.292
Pacific,.697,3.81,65.9,103.1,.348,.283,.527,56.3,45.4,8.5,11.8,.498,15.5,33.5,.232
Penn State,.677,16.12,71.4,105.1,.310,.396,.525,50.8,53.2,10.5,12.1,.495,13.6,29.3,.214
Pennsylvania,.593,1.07,71.6,102.6,.249,.446,.548,49.0,54.4,8.2,7.6,.530,15.8,22.8,.166
Pepperdine,.500,2.82,71.6,104.5,.330,.375,.545,48.9,56.5,8.4,10.1,.500,15.4,26.9,.262
Pittsburgh,.485,6.80,66.0,98.4,.351,.317,.494,48.5,53.5,11.8,10.2,.451,15.6,32.8,.250
Portland,.281,-6.53,70.5,93.5,.329,.358,.520,45.7,55.5,7.9,10.0,.490,17.9,20.2,.223
Portland State,.563,-1.50,72.5,108.5,.306,.302,.531,50.7,46.6,11.9,9.9,.498,14.7,36.8,.220
Prairie View,.594,-6.26,72.7,98.2,.404,.269,.526,49.5,57.2,11.8,8.6,.484,17.5,28.1,.286
Presbyterian,.313,-15.06,67.2,99.5,.347,.358,.542,50.2,51.0,8.7,5.6,.508,18.9,26.6,.247
Princeton,.519,-0.75,67.2,106.0,.278,.439,.568,50.9,52.2,9.5,5.6,.541,16.7,25.5,.204
Providence,.613,13.45,69.6,102.3,.359,.366,.511,51.6,58.2,11.9,9.6,.473,16.1,33.7,.249
Purdue,.516,16.30,64.7,102.9,.258,.362,.504,53.0,54.2,9.8,11.3,.478,14.6,34.9,.177
Purdue Fort Wayne,.424,-7.87,69.5,98.6,.251,.446,.519,51.3,50.2,10.7,8.3,.497,17.3,28.5,.168
Quinnipiac,.500,-7.66,68.9,101.0,.282,.513,.543,51.2,57.9,6.6,9.3,.509,17.6,26.9,.215
Radford,.656,-2.67,65.0,110.2,.317,.390,.552,53.1,50.8,8.1,7.1,.533,14.1,31.5,.204
Rhode Island,.700,9.25,71.8,101.2,.371,.291,.505,50.5,48.3,11.6,10.3,.469,14.0,30.4,.251
Rice,.469,-3.09,71.4,103.5,.334,.505,.551,49.7,56.8,8.3,5.7,.518,16.6,25.5,.241
Richmond,.774,11.31,69.3,107.8,.278,.379,.568,49.4,56.8,11.6,7.4,.535,14.1,22.6,.216
Rider,.600,-3.09,71.8,99.9,.408,.333,.522,53.4,51.8,9.4,7.9,.491,17.0,30.6,.266
Robert Morris,.588,-4.73,67.5,103.4,.258,.398,.537,49.6,64.3,9.5,5.8,.516,16.4,29.4,.173
Rutgers,.645,15.72,67.7,102.5,.291,.300,.516,54.0,47.8,9.6,13.6,.493,15.3,32.4,.187
Sacramento State,.533,-2.08,64.5,98.0,.315,.284,.499,52.9,55.3,10.7,11.3,.461,16.4,32.7,.227
Sacred Heart,.606,-4.75,69.9,105.0,.336,.392,.532,54.7,51.6,7.1,9.8,.494,16.8,36.2,.246
Saint Francis (PA),.688,-2.05,70.3,110.0,.335,.295,.557,52.2,41.6,9.9,7.5,.521,14.9,32.3,.251
Saint Joseph's,.188,-5.54,71.3,96.5,.291,.497,.499,47.3,52.6,6.6,6.8,.466,15.8,26.1,.205
Saint Louis,.742,9.41,68.7,103.1,.401,.271,.518,54.6,54.9,10.8,12.6,.500,15.6,34.0,.232
Saint Mary's (CA),.765,12.27,65.0,112.4,.302,.362,.581,51.4,43.8,9.8,5.3,.551,13.2,25.1,.228
Saint Peter's,.600,-3.67,68.6,96.3,.380,.325,.506,53.9,46.9,10.8,13.6,.460,19.7,35.6,.274
Sam Houston,.581,-5.17,74.4,102.7,.301,.356,.546,49.4,56.2,12.2,9.0,.512,16.7,28.8,.224
Samford,.303,-13.13,74.6,98.7,.340,.330,.528,48.4,45.4,9.4,9.2,.487,18.1,28.6,.253
San Diego,.281,-3.52,70.9,91.5,.310,.343,.497,48.5,50.9,8.1,8.3,.466,18.0,25.5,.209
San Diego State,.938,18.38,66.1,113.3,.285,.420,.579,52.5,55.5,10.5,8.9,.548,14.3,28.9,.220
San Francisco,.647,8.56,69.2,107.1,.294,.439,.545,52.4,45.3,10.1,7.8,.515,15.0,29.6,.212
San Jose State,.226,-7.55,74.1,93.9,.339,.460,.499,46.0,55.5,8.6,8.1,.458,16.5,24.5,.243
Santa Clara,.606,1.95,73.0,103.4,.351,.371,.564,48.9,57.8,9.4,8.5,.528,16.7,21.7,.261
Seattle,.483,-3.95,71.4,103.0,.363,.377,.516,48.9,43.2,8.1,8.3,.464,12.3,27.4,.281
Seton Hall,.700,16.75,71.0,105.3,.348,.405,.548,50.3,55.8,9.9,14.9,.514,16.3,29.2,.249
Siena,.667,-1.13,67.1,106.3,.363,.332,.550,53.5,52.1,7.8,8.1,.518,16.5,31.9,.256
South Alabama,.645,0.08,67.1,105.8,.398,.302,.559,49.3,44.2,11.4,12.1,.520,15.9,26.5,.288
South Carolina,.581,10.27,72.5,100.8,.368,.297,.512,51.3,53.5,10.6,13.3,.486,15.5,32.1,.231
South Carolina State,.379,-16.01,69.1,99.5,.397,.299,.530,51.5,46.5,6.4,4.9,.481,17.9,30.3,.297
South Carolina Upstate,.394,-13.58,69.8,99.3,.335,.365,.516,47.4,51.2,8.5,7.2,.483,15.6,26.3,.230
South Dakota,.625,-1.74,71.4,111.4,.393,.330,.594,50.5,49.9,6.4,7.0,.557,13.7,20.2,.297
South Dakota State,.688,2.29,69.8,110.3,.327,.364,.580,53.1,49.9,7.1,8.5,.554,16.2,28.9,.231
South Florida,.452,5.15,65.5,95.0,.375,.384,.499,52.0,46.9,11.4,6.8,.466,18.9,32.4,.244
Southeast Missouri State,.226,-14.57,68.8,95.9,.354,.345,.509,47.8,49.0,7.5,5.8,.472,17.0,25.5,.245
Southeastern Louisiana,.258,-16.11,74.0,92.9,.317,.357,.500,46.0,49.4,10.7,5.2,.469,19.3,28.8,.214
Southern,.531,-9.36,69.5,99.6,.343,.296,.518,52.8,52.1,9.9,7.1,.486,17.1,32.1,.232
Southern California,.710,11.51,70.0,99.3,.354,.321,.524,52.3,55.1,9.4,13.3,.495,17.7,30.6,.234
Southern Illinois,.500,-0.18,64.3,96.8,.330,.412,.533,45.8,53.2,10.1,5.7,.497,17.5,20.5,.240
SIU Edwardsville,.258,-14.16,70.2,95.3,.292,.312,.505,49.0,55.7,8.1,8.9,.476,17.5,27.9,.199
Southern Methodist,.633,7.97,66.0,108.3,.317,.428,.557,53.0,60.6,8.7,9.8,.521,16.9,34.1,.242
Southern Mississippi,.290,-6.65,68.7,95.3,.250,.300,.518,51.3,56.7,8.4,8.3,.490,19.0,27.9,.180
Southern Utah,.531,0.10,70.5,101.7,.353,.320,.541,53.7,45.9,9.4,11.0,.505,16.7,27.7,.253
St. Bonaventure,.613,3.12,66.3,103.5,.270,.339,.526,52.3,54.3,8.3,11.1,.494,15.2,30.7,.199
St. Francis (NY),.419,-11.30,71.1,98.0,.269,.349,.505,49.2,46.6,9.0,11.7,.471,15.6,27.9,.196
St. John's (NY),.531,10.71,74.3,100.5,.299,.313,.494,48.4,54.3,13.5,11.6,.459,12.9,29.9,.211
Stanford,.625,13.35,68.7,100.3,.310,.352,.561,48.8,51.1,9.8,10.8,.535,18.8,22.1,.218
Stephen F. Austin,.903,4.04,74.8,107.4,.437,.274,.573,55.5,52.3,13.9,10.3,.541,20.1,38.2,.302
Stetson,.485,-9.63,64.3,98.8,.384,.325,.530,51.9,43.2,9.8,8.4,.499,18.6,30.4,.256
Stony Brook,.606,-2.41,69.9,98.2,.329,.431,.517,51.8,47.4,9.5,13.4,.479,17.9,29.5,.238
Syracuse,.563,12.32,68.3,108.0,.357,.421,.545,49.1,55.0,10.8,14.7,.505,14.3,29.6,.264
TCU,.500,9.86,65.7,98.5,.265,.433,.517,50.9,61.7,10.3,13.5,.498,18.4,32.2,.169
Temple,.452,6.59,70.6,95.5,.333,.350,.496,49.7,57.7,10.8,8.8,.460,15.8,25.9,.228
Tennessee,.548,11.18,66.6,100.7,.373,.361,.533,50.8,62.7,9.0,15.6,.488,17.8,30.5,.279
Tennessee State,.545,-6.70,70.5,100.4,.319,.374,.557,53.6,51.9,7.5,11.4,.535,21.3,31.8,.210
Tennessee Tech,.290,-13.64,68.8,94.6,.217,.425,.505,49.4,57.2,9.9,8.3,.483,18.7,28.8,.147
Tennessee-Martin,.310,-14.15,70.1,107.5,.320,.376,.554,48.2,45.2,7.2,7.7,.518,15.9,31.1,.241
Texas,.613,10.47,66.2,96.9,.220,.429,.520,47.3,48.5,8.3,11.1,.499,18.0,26.6,.151
Texas A&M,.533,4.93,65.7,95.7,.411,.410,.505,49.7,52.5,9.7,10.4,.464,18.4,31.3,.278
Texas A&M-Corpus Christi,.438,-10.80,68.3,96.7,.328,.391,.548,52.1,54.7,8.6,8.7,.517,22.5,30.3,.232
Texas Southern,.500,-10.37,74.6,96.7,.408,.286,.508,50.6,44.7,8.5,7.4,.462,18.0,31.5,.288
Texas State,.656,5.42,67.1,107.6,.355,.278,.545,50.2,54.2,9.3,8.8,.503,14.3,29.4,.269
Texas Tech,.581,16.83,68.2,103.8,.345,.366,.556,50.0,61.1,11.1,11.5,.517,17.4,27.8,.260
Texas-Rio Grande Valley,.467,-7.05,70.6,102.0,.343,.311,.526,48.5,57.9,11.7,10.8,.489,15.3,28.6,.246
The Citadel,.200,-13.82,75.6,97.7,.307,.469,.538,46.9,54.8,8.8,7.9,.510,17.9,22.8,.212
Toledo,.531,1.20,69.5,106.8,.363,.420,.552,51.3,57.9,8.1,8.8,.512,15.3,28.3,.271
Towson,.594,0.09,65.7,106.5,.333,.334,.534,54.0,46.1,8.5,9.9,.491,15.2,33.5,.257
Troy,.290,-9.01,70.8,96.3,.292,.437,.498,49.2,57.3,8.0,7.8,.469,17.1,30.2,.197
Tulane,.400,0.94,69.4,97.6,.342,.403,.516,44.4,48.0,12.1,7.9,.478,15.2,22.3,.243
Tulsa,.677,7.92,67.1,99.5,.397,.342,.535,50.1,53.7,11.1,7.5,.495,17.5,26.3,.281
UAB,.594,-0.94,67.2,100.2,.351,.300,.537,54.7,43.2,8.9,8.7,.503,19.0,31.7,.247
UC Davis,.438,-4.70,68.4,105.6,.315,.369,.573,48.3,50.1,8.4,5.3,.534,16.7,23.4,.248
UC Irvine,.656,3.73,69.1,107.1,.283,.298,.555,56.7,53.5,9.3,9.9,.526,17.2,35.3,.209
UC Riverside,.531,-3.63,64.4,99.5,.269,.423,.535,54.2,53.0,7.7,7.5,.510,17.9,27.6,.186
UC Santa Barbara,.677,-0.57,64.9,108.6,.368,.350,.559,53.6,56.2,7.3,7.2,.517,15.7,32.2,.278
UCF,.533,5.13,68.7,99.5,.309,.385,.526,49.3,54.7,9.4,8.0,.494,17.4,28.8,.219
UCLA,.613,9.83,66.5,103.6,.374,.333,.528,54.2,53.4,10.0,10.2,.487,16.7,34.5,.268
UNC Asheville,.484,-10.31,71.2,105.0,.340,.385,.549,45.7,40.1,11.5,6.4,.525,14.3,24.0,.224
UNC Greensboro,.719,5.92,69.0,106.2,.261,.422,.519,52.1,46.0,13.3,13.7,.501,14.0,33.8,.165
UNC Wilmington,.313,-9.31,69.6,97.4,.320,.336,.522,48.1,49.2,8.9,8.4,.488,16.6,24.1,.227
UT Arlington,.438,2.76,68.8,101.5,.284,.419,.517,49.1,59.8,8.4,7.4,.480,14.1,26.7,.212
Utah,.516,8.47,67.7,103.2,.358,.383,.550,51.9,56.5,8.0,7.2,.513,17.3,28.9,.261
Utah State,.765,13.66,68.9,109.8,.361,.379,.564,56.6,62.0,8.8,9.5,.523,15.6,31.8,.276
Utah Valley,.367,-7.47,71.2,97.7,.345,.374,.533,49.6,55.1,8.0,12.5,.498,17.8,24.3,.246
UTEP,.531,-1.00,69.2,97.1,.341,.399,.526,49.7,54.1,8.7,9.0,.483,17.6,24.2,.256
UTSA,.406,-3.18,74.0,102.3,.266,.424,.526,50.0,46.0,7.9,7.3,.491,15.0,27.5,.203
Valparaiso,.543,1.44,69.5,102.5,.268,.404,.537,48.9,57.8,10.9,8.9,.510,15.9,26.2,.191
Vanderbilt,.344,3.16,70.0,101.7,.414,.443,.540,47.2,48.0,10.0,8.7,.502,16.4,25.4,.289
Vermont,.788,6.07,66.5,107.5,.306,.435,.549,53.0,54.2,8.8,10.7,.519,14.7,28.0,.220
Villanova,.774,16.84,67.6,107.8,.269,.473,.557,51.2,56.3,8.3,6.5,.526,14.1,25.6,.204
Virginia,.767,12.16,60.2,93.5,.266,.370,.501,52.8,54.8,8.8,16.5,.469,17.7,26.4,.191
Virginia Commonwealth,.581,9.66,69.2,101.8,.330,.372,.529,48.1,52.8,12.9,12.4,.497,15.6,27.5,.230
VMI,.273,-6.92,68.4,103.9,.225,.508,.540,49.9,62.0,9.7,7.4,.518,15.9,27.9,.159
Virginia Tech,.500,8.22,66.1,101.3,.229,.477,.527,47.7,59.5,8.9,8.9,.503,13.2,21.0,.162
Wagner,.276,-14.79,69.1,97.6,.295,.377,.508,49.3,53.0,8.6,7.4,.473,17.0,29.9,.214
Wake Forest,.419,6.69,70.8,102.1,.410,.329,.538,51.9,51.6,6.8,7.2,.490,17.2,28.6,.306
Washington,.469,12.41,70.2,99.7,.379,.384,.543,49.7,51.3,10.4,16.2,.504,18.8,27.4,.274
Washington State,.500,5.13,71.1,97.5,.307,.393,.500,49.5,47.7,9.5,6.8,.458,15.0,27.6,.228
Weber State,.375,-8.32,68.7,100.4,.281,.364,.541,48.0,42.3,7.4,9.8,.511,15.5,22.2,.204
West Virginia,.677,18.51,69.4,100.9,.405,.296,.499,55.6,49.5,11.0,10.6,.465,17.0,40.0,.260
Western Carolina,.613,-0.10,72.4,108.0,.368,.457,.581,53.1,53.6,7.3,5.0,.552,17.5,28.9,.261
Western Illinois,.192,-14.28,73.1,100.9,.221,.367,.525,46.9,37.6,6.7,5.6,.494,13.6,21.7,.173
Western Kentucky,.667,4.20,69.8,107.4,.392,.368,.568,48.4,42.9,9.4,10.3,.520,15.5,25.3,.309
Western Michigan,.406,-5.42,69.0,99.4,.358,.377,.530,48.8,46.4,6.8,6.1,.492,16.6,24.8,.256
Wichita State,.742,13.66,70.7,100.9,.337,.393,.508,53.2,56.8,9.9,10.4,.471,15.3,31.7,.235
William & Mary,.656,-2.46,68.0,105.1,.307,.390,.564,53.1,52.9,6.3,10.4,.532,16.6,26.1,.229
Winthrop,.706,1.16,72.6,110.8,.358,.439,.557,55.2,55.3,9.0,7.1,.538,16.0,35.1,.228
Wisconsin,.677,15.95,64.4,103.8,.269,.445,.537,49.6,51.1,6.9,9.7,.503,13.8,24.1,.205
Wofford,.543,0.17,66.9,106.6,.263,.481,.570,50.2,51.4,8.4,8.4,.547,16.1,25.0,.187
Wright State,.781,2.46,73.1,109.0,.369,.340,.546,51.9,48.3,8.8,8.3,.518,14.4,32.2,.248
Wyoming,.273,-3.05,67.6,91.8,.305,.465,.520,43.5,52.5,7.8,6.2,.484,17.3,14.5,.222
Xavier,.594,12.57,69.1,100.2,.309,.347,.516,52.4,55.2,8.9,9.4,.490,16.9,32.2,.203
Yale,.767,6.63,68.2,108.3,.330,.414,.573,54.8,57.4,8.9,9.6,.545,16.3,27.4,.235
Youngstown State,.545,-5.56,68.6,104.8,.300,.372,.511,52.6,47.5,8.2,6.5,.481,14.5,35.7,.207
